,Comments,Quality,Difficulty,Dates,TeacherID
350,Worst Class Ever!!,1.0,5.0,"Jul 5th, 2017",2265097
351,I will never take a class with him again! Assigned pop quizzes at the beginning of class so students rushing from other classes would miss the quiz and would not be able to take it again. He was never satisfied with the changes made to papers was disorderly regarding his syllabus and took weeks to grade assignments. Haughty arrogant personality,1.0,3.0,"Dec 9th, 2020",2161338
352,"Dr. Crews is a gem. He's really funny but also super quiet so if you want to laugh, then you need to sit in the front. He is lecture heavy and expects you to read. There are a lot of quizzes so you better read. He's not a harsh grader and he's very reasonable.",5.0,4.0,"May 15th, 2019",2161338
353,"While Crews is a knowledgeable professor and definitely is invested in the material he teaches, he does nothing but lecture. 90% of your grades are in class pop quizzes, which means you have to prioritize doing the reading or fail. You only get graded on a single paper and an online midterm and final aside from those so you have to do good on those",3.0,3.0,"Apr 27th, 2018",2161338
354,"I had little interest in the subject, he made it somewhat interesting. LOTS of reading in this class. average between 20-30 pages per day. If you skip a class where he gave a pop quiz, he wont let you retake it without a ""valid"" reason for missing class. No study guides or ANY review for exams. he says that ""every class is the study guide""......",4.0,2.0,"Mar 1st, 2017",2161338
355,"Dr. Crews was one of the two most inspiring professors I have ever met. His encouragement was influential to both my personal and professional development, and as a sophomore, I still visit him occasionally even though I'm not in his class anymore. He's brilliantly intelligent, but he's also relatable.",5.0,3.0,"Aug 6th, 2016",2161338
356,"Professor Crews is practical and ready to help students in and outside of class. I struggled at times because she was not very enthusiastic during lectures, which is additionally difficult for a research English class.",4.0,3.0,"Jan 12th, 2021",2069413
357,"Professor Crews is practical and ready to help students in and outside of class. I struggled at times because she was not very enthusiastic during lectures, which is additionally difficult for a research English class.",1.0,2.0,"Oct 6th, 2020",2069413
358,She thinks we are high schoolers,2.0,5.0,"Sep 26th, 2016",2069413
359,I am taking her class now for ENG and what I can say about Crews is that she is very nice but gives a lot of papers and she isn't clear on exactly what she wants. As of right now we have had paper after paper with no clue on why we are writing it. She likes work after work on you with little explanation on the assignment. On a good note she's nice.,1.0,5.0,"Aug 24th, 2016",2069413
360,"Bad class, bad teacher. Didnt learn anything, and couldnt get a grade higher than a C no matter how hard I tried. She doesnt make sense with instructions and doesnt even seem to know what she wants. Will never take her again.",2.0,5.0,"Mar 15th, 2016",2069413
361,This class was BAD. It's extremely hard & instructions were never clear. In group emails she made it seem like no one was doing well because she'd always say she really advises alot of us to seek help from the writing center. TONS of reading and 10quest. quizzes each week that are weighted the highest making it hard to keep a good grade overall!,3.0,5.0,"Dec 12th, 2015",2069413
362,"ENG 202 Civil War was super hard. Crews was a harsh grader for the writing material, and the weekly quizzes were pointless AND weighted the heaviest... so you could do great with the writing, but fail the 10 question quizzes  that you only get 15 minutes to take, and your grade suffered severely. I didn't learn anything in this class.",3.0,4.0,"Nov 20th, 2015",2069413
363,"Very nice when speaking with her, and willing to help if you ask. She's good at giving extensions too if you keep in communication with her and have a valid reason. Otherwise, the class is hard. What she expects of  you is rarely clear when it comes to writing papers, and she contradicts herself in mass emails and her syllabus on what she wants. ",,,,2069413
364,"Avoid this professor at all costs. Your grades, your family, your sanity will thank you.",1.0,5.0,"May 2nd, 2012",1627216
365,"I do not reccomend this teacher at all. She scrutinizes every word you put on the paper, always asking for you to explain your work, and wants a follow up paper, with your new explanations. This was one of the hardest classes I have taken in regent, and I feel it was because of the teacher. She grades hard, on your papers. Take another teacher!",1.0,4.0,"Apr 23rd, 2012",1627216
366,"Relatively light class load for an 8 week class, but she accepts ZERO late work, and don't test this.  She doesn't communicate much if you don't email her.  Grading is not easy, but not unreasonable.  Overall average, decent teacher. (Online)",3.5,3.0,"Feb 24th, 2012",1627216
367,The course content is not difficult. She is not a very clear communicator so you have to ask questions although the answers can be vague. Even the writing center workers had trouble understanding her color coding assignment rules.   Study all aspects of i.d. words. She will ask the most vague thing about the i.d. rather than why the id is important,2.0,3.0,"Oct 16th, 2011",1627216
368,"Cross is a tough grader for her drawing classes, but she gives you good feed back on what she's looking for and how you can improve your work. She pushed me as an artist, which I very much needed. Book: was used for a quiz length midterm, and a few assigned readings, but nothing else.",3.0,4.0,"Jun 22nd, 2015",1752439
369,"Very fun and enjoyable. She's not very good with Blackboard but is also flexible when things are messed up. Not a harsh grader and most classes were an open discussion. The book is needed for all homework and quizzes, but not class.",5.0,1.0,"Apr 22nd, 2014",1752439
370,"Great teacher! Incredibly friendly. She's very helpful, which is great especially when it comes to portfolio time. Not really the best at lecturing, but very good at explaining projects and showing examples. I look forward to taking more classes with her.",5.0,2.0,"Apr 16th, 2014",1752439
371,"She was REALLY cool and funny, I liked her a lot. She's new, so she's still getting the hang of things but definitely give her a chance. I'm hoping I can take her again soon, I really learned a lot from her about the arts. She's really passionate about her field, you can tell, she just needs a little time to find her bearings as a professor.",2.5,2.0,"Dec 6th, 2012",1752439
372,She went over the information and gave answers to the quizzes right before she gave them.,2.5,2.0,"Nov 9th, 2012",1752439
373,"I am on a graduate level, and this professor seems to not have any mercy or grace. Which is ironically the hallmark of the Christian faith. I had to take him more than I desired, but would recommend that he searches his heart for grace and mercy towards his students.",1.0,4.0,"May 5th, 2020",2045860
374,"Professor Cuartas does not help.   In my experience he logged on one time per week and that was to grade papers and give generalized and ambiguous feedback.  He has unreasonable grading.  He comes in just to grade papers, leave vague feedback, and you figure out the rest.  Very unmotivating instructor. Will not take any class with him again.",1.0,4.0,"Dec 19th, 2015",2045860
375,Friendly and appears to truly care about his students. I received a personal Thanks Giving telephone call from him. Discussion board and papers present some very challenging topics. Be prepared to write.,3.5,3.0,"Dec 3rd, 2015",2045860
376,"Dr. Cunion runs her online class very well. I enjoyed her audio Power Point lectures and perspective of the materials being studied (Dev Psych). She was exceptionally cordial, with plenty of timely feedback on papers and essays. I like her personalized grading rubrics. Great psych professor!",5.0,4.0,"Dec 26th, 2013",1596386
377,Dr. Cunion is my all time favorite professor. She clarifies material exceptionally well. She reiterates the importance of understanding the material. She often gives back points to those who can explain why they lost points in the first place. I seriously enjoy her classes.,5.0,3.0,"Sep 22nd, 2013",1596386
378,"She is the most loving, sweet, kind, gentle and overall warm teacher I have ever had since elementary school. I have had her for Psych 313 online at Regent University and her powerpoints are Chrystal clear, easy to understand and her voice is a light shining in the darkness. Everytime I email her, Dr. April Leigh Cunion  always emails me back sweet",5.0,1.0,"Oct 24th, 2012",1596386
379,"She uses power point a lot. She is understanding and flexible, but not a push-over.",4.0,3.0,"Dec 21st, 2011",1596386
380,"Without question, she is one of the best professors in the Undergrad Dept.",5.0,5.0,"May 11th, 2012",792273
381,Very caring and detailed professor!,5.0,2.0,"Jan 24th, 2012",792273
382,"Professor knows what she is talking about. Doesn?t just go through the notes, rather she is big on class discussion. Helpful with any questions I had, and is very personable. I would definitely recommend her to anyone who wants to have fun learning!",5.0,1.0,"Dec 31st, 2008",792273
383,"Gets a little jumbled as the semester continues, but is rather supportive and fair in grading...does not count off points for late assignments often.",4.0,3.0,"May 13th, 2006",792273
384,"Dr. Cutcher is meticulous, yet, very helpful.  She really wants her students to be excellent in what they do.",5.0,1.0,"Jan 3rd, 2006",792273
385,He's a really nice guy and a good teacher.  If you have a question he's really helpful and will do his best to answer it.  And he makes financial management almost interesting- which is incredible.,5.0,3.0,"Sep 16th, 2010",803918
386,Does his best to make accounting an interesting course online. Tries to make it real world oriented. But its still accounting. He's good and will help whenever you ask.,4.5,3.0,"Jul 14th, 2009",803918
387,Great guy! Great real world experience. Hope they keep him.,4.0,3.0,"Apr 6th, 2008",803918
388,Great Finance professor. I've had him for three different classes and have been able to take valuable things away from each course. He really cares and has a lot of real world experience.,4.0,4.0,"Oct 1st, 2007",803918
389,No Comments,4.0,2.0,"Jun 20th, 2006",803918
390,"Your grade is basically is the Mid Term and the Final with no extra credit offered to buffer test anxiety. The final test consisted of 91 questions with a 90 min time frame. No matter how well you perform on tests, this expectation is unreasonable. When informed of the impossibility, administration basically said, ""Too bad"". DONT TAKE CLASS!",1.0,5.0,"Mar 13th, 2018",408496
391,Midterm and final are basically your grades. You get very little from the other assignments. If you have test anxiety get ready to fail because the midterm and final make up majority of your overall grade.,1.0,5.0,"Dec 11th, 2017",408496
392,Dr. Davids is the best professor I have ever been taught by. He literally changed my life.,5.0,3.0,"Apr 28th, 2012",408496
393,Prof. Davids Rocks!,5.0,3.0,"Oct 30th, 2005",408496
394,None,4.0,5.0,"Dec 14th, 2004",408496
395,No Comments,3.5,4.0,"Dec 14th, 2004",408496
396,"While Professor Davis' quality as a teacher is good, his material was equivocal. This school is Christian, but his materials were not. The three books mostly had worldly views that negated Christianity. I want to learn about other religions and worldviews from a point that edifies Christ and prepares a believer for defending the Christian faith.",2.0,4.0,"Dec 17th, 2017",2323567
397,"EXCELLENT professor! He answers questions quickly and so thoroughly! Goes out of his way to research whatever you ask. He like participation from his students. He is very inspirational and uplifting. He makes you feel like you can do anything! Love, love, love this prof!",5.0,3.0,"Dec 20th, 2018",2448534
398,"Professor DeGroff presents his material in a logical and straightforward manner. His knowledge of the content material is unsurpassed and his lectures are never boring and always engaging. You will always need to be prepared for class, but will always learn something new.",5.0,4.0,"Jun 30th, 2018",490237
399,"IMO Prof. Degroff was the best in my 1L year. His exam is difficult but the curve helps. My tips: GO TO EVERY CLASS! You will not pass if you miss more than a couple of classes, trust me I've seen it. Volunteer in class because you can get up to 5 extra points on your final grade. Also, go to office hours if you don't understand and he will help!",5.0,3.0,"May 22nd, 2016",490237
400,Wonderful man of God. Made a tough class tolerable. Very easy to speak to as well.,4.5,4.0,"Feb 1st, 2016",490237
401,"Just an all around great guy.  He made property interesting.  He turned a very complex subject matter into something very digestible.  He will repeat concepts, ad nauseum if need be, until you understand.  Did I mention how hilarious this guy is?",4.5,4.0,"Jun 24th, 2015",490237
402,"His grading standard is near ""perfect"". Minor breakdowns in logic, even if the legal elements are there for ""adverse possession"" and youre praying for a C. Sequential logic/facts must appeal to how he would write the answer. Few can do this So 1/4 will receive a C-/D-. Strong explainer, fair-minded, practice IRAC 100x prior to exam.",4.0,5.0,"Jan 18th, 2014",490237
403,Great instructor. Great class. Be sure to keep up wit the readings. He has a wonderfully dry sense of humor.,5.0,4.0,"Aug 30th, 2012",490237
404,"Great instructor, knows and enjoys the law. Humorous and enjoyable classes. HE WILL CALL ON YOU!!!!!! You don't want to be the one who doesn't have a halfway competent answer, he isn't cruel at all but he will make you feel like  a complete idiot. Do well when you are called on and raise your hand when he asks for a volunteer= EXTRA CREDIT",4.0,4.0,"Apr 21st, 2011",490237
405,"The most amazing and caring professor ever. He is one of the few law professors who show you how to breakdown complicated legal rules. He has a very dry personality, but it is hightened by the dry subject matter. Property is one of the most difficult subjects in law school, but he will do everything possible to help you succeed.",5.0,3.0,"Mar 13th, 2008",490237
406,"Monotoned.  Calls on the same people every class.  Smart guy, but not very good at making the topic interesting.  Boring class.",2.0,5.0,"Apr 25th, 2007",490237
407,"AMAZING!!!  Degroff is awesome in and out of class. Fair and good at calling on most people in class and actually knowing their names. 1st semester's test was fair, second semester's test was the hardest test I have ever taken and I almost started crying during it but hey I passed!  Take him!",4.5,3.0,"Jul 30th, 2006",490237
408,"The most fair law exam I have had.  He's very dry, but extremely intelligent.  Probably my favorite professor.  Just be prepared for class!",4.5,3.0,"Feb 1st, 2006",490237
409,No Comments,3.0,5.0,"Jan 6th, 2006",490237
410,"Awesome teacher, awesome professor, even though it's probably the toughest class I've ever taken. I deeply appreciate his patience and dry wit. It was a breath of fresh air for an otherwise impossible subject! I plan to take everything he teaches.",4.5,4.0,"Dec 14th, 2004",490237
411,No Comments,5.0,2.0,"Nov 8th, 2004",490237
412,"Professor Dennison is a very boring professor. He hardly posts announcements and really does not have anything to do with the students. The class is easy, but there are quite a few essays. Definitely be prepared to write.",3.0,1.0,"Jun 25th, 2017",2267453
413,Highly enjoyed his FOR110 online at ECPI. He is a great instructor that interacts and is readily available. Definitely made first class back to school in years a breeze!!!!,5.0,2.0,"May 22nd, 2019",2176557
414,Hes really nice and understanding,4.0,4.0,"Dec 6th, 2016",2176557
415,BEST PROFESSOR EVER!! And she's super cute!,5.0,1.0,"Feb 4th, 2014",1878675
416,Dignard is really cool and funny. He may be a strict grader but thats for our learning and growing purposes-- he grades with a curve as well as gives extra credit (easy extra credit.) He also gives a get out of jail free card--which gives you an extra two days on any assignment as long as it is before the last day of class. Great man!,4.0,2.0,"Jan 26th, 2019",1542637
417,"Though it is an online class I do not recommend his class for the adult learner. He is unforgiving of life issues that might make you late. If you workin business, have kids, and in school this class could be a problem. He grades as if it were a English comp class and ducks tons of points for being late on assignments. Doesn't mind giving zeros. ",2.0,5.0,"Jul 24th, 2015",1542637
418,"I don't think we discussed exam material the entire semester. I took Old Testament hoping I'd learn more about God, but I pretty much just learned how to pass a test and avoid plagiarizing (very strict btw). It seemed like he discussed the OT as if it were fiction. The exams were super easy tho because he gave study guides with each question on it.",3.0,2.0,"Dec 18th, 2014",1542637
419,"Engaging in class, but obsessed with plagiarism. I think every student in my class was accused of plagiarism, even though I have never been accused in any other class. Not even Gatlin accused me of it. I had an A+ in the class until the final paper, where he gave me a 50 and told me to go to the writing center to avoid being turned into the dean.",4.0,1.0,"Apr 6th, 2014",1542637
420,He was a very interesting professor. He had a passion for his subject and made it extremely interesting since he intertwined his other hobbies into the lecture to make it more enjoyable.,5.0,2.0,"Dec 11th, 2013",1542637
421,"you can easily get 100's on all the online open powerpoint quizzes... but he was the previous Writing Center leader or whatever so he is very picky on papers (plagiarism, grammar, writing in general) funny guy..talked a lot bout movies, sheldon cooper, cats, and his personal life. I COMMEND!",4.0,3.0,"Nov 30th, 2013",1542637
422,Took Worldviews with him in the summer he taught it very well. He did talk about Sci-fi but it made it relaxing and entertaining. I did learn a lot and would recommend him.,4.0,2.0,"Mar 5th, 2013",1542637
423,"I took his New Testament Studies class online. Mr. D performed an adequate role in the learning experience, but the class was entirely lacking in actual learning experience! He focused more on rigid writing rules/rubrics rather than actual academic/enriching content. The differences between his announcements and the syllabus confusing & misleading!",2.5,1.0,"Dec 15th, 2012",1542637
424,"Was excited to learn more about OT, however I learned nothing in class. The majority of class was consummed with his personal stories that didn't relate to OT. Also he continually read reading hw aloud and gave his opinion and interpretation of the scriptures. Didn't use outside sources only gave his opinions, which was weird/humorous",4.0,1.0,"Dec 4th, 2012",1542637
425,"The professor is truly into scifi,video games, movies, and all things fiction. He continually referenced them throughout class which quickly become annoying. He also enjoyed sharing numerous personal stories that were completely unrelated to class. Didn't learn much in the classroom, but recieved a good grade in class.",4.0,1.0,"Dec 4th, 2012",1542637
426,Very good class. Just make sure you use the writing center,3.5,4.0,"Mar 27th, 2011",1542637
427,Expectations should read clearly for assignments in a class that is designed to teach clarity in writing. Hmmm...,1.0,4.0,"Dec 18th, 2016",1442735
428,"This professor is by far the worst professor I have ever had. After having 20+ professors in my college career so far, she has graded my work the most poorly out of any professor I have had. She has unclear expectations and when you ask for clarity, she meets your questions with vagueness and a condescending attitude. I hope I never have her again.",1.0,5.0,"Nov 8th, 2016",1442735
429,"By far one of the hards English classes I've ever taken. Expections are not clear. Very critical, harsh grader and if you don't have the same opinion as her you're wrong. Assignments and deadlines are a bit unreasonable.  One week left of this class and I can not wait until its over. Avoid this professor, would never recommended.",1.5,5.0,"Feb 20th, 2016",1442735
430,"When it comes to creative writing courses, she's okay. But when it comes to courses about writing essays and analysis's she can be the worse. I would not recommend her.  ",1.5,4.0,"Dec 14th, 2014",1442735
431,"Worst English professor at Regent. Harsh grader, hyper critical, and is never consistent with her expectations. Try to avoid her.      ",2.5,4.0,"Nov 30th, 2014",1442735
432,Harsh grader and hyper critical. Never satisfied with your work; even if you make revisions. Never is consistent with expectations and directions. I seriously do not recommend her.,2.0,3.0,"May 6th, 2014",1442735
433,I am in complete agreement with the past two comments. Very hard to please and is always hyper-critical. It is only the third week and my grade for the discussion posts and assignments are a little low due to her over critizizing nature. Indeed there are far better English professors at Regent that are far better than her. I do not recommend her.,3.0,3.0,"Mar 24th, 2014",1442735
434,"She was nice to you if you agree with her perspective. In the discussions, she would say mean things and embarrass the authors of the post. I would not recommend her.",1.5,5.0,"Nov 8th, 2013",1442735
435,"Maybe if Blackboard had some way to attach part of my soul to each assignment, my work would have finally been good enough for her. But, alas, technology just isn't there yet. Will never take her again. She's hyper-critical, impossible to please, and harsh for no real reason aside from just the fact that she can be.",1.5,4.0,"Oct 16th, 2013",1442735
436,"Excellent!  It was not a class I was loooking forward to, but I really benefitted greatly.  I like professors who really make the effort to help one's writing improve. I recommend her highly.",4.5,4.0,"Jul 6th, 2012",1442735
437,"I would not recommend this instructor if you can help it. I have met several other students who feel the same. She is not very involved, yet is harsh in her grading. She is not very good about making her expectations known. There are many wonderful English instructors at Regent, and Dixon falls short of the rest.",2.0,3.0,"Feb 1st, 2012",1442735
438,Amy is awesome. I love taking her courses. Never had a problem or concern that she didnt address. ,5.0,3.0,"Jun 30th, 2015",1105003
439,"This class is just coming to an end now. My first one in the HSC program. I enjoyed the content, the assignments, and the instructor. Dr. Trout offers to talk with students individually any time in addition to having class group chats. Many of us felt like maybe this program is too much at this time but she encourages and helped me plan my steps.",4.5,3.0,"Mar 10th, 2015",1105003
440,"Dr. Amy serves students with humility and care. Several students were constantly challenging her both in class and in a more private manner. Professional and fairly managed. Kudos, Dr. Trout. Enjoyed the class and the valuable example.",3.5,3.0,"Oct 22nd, 2013",1105003
441,"This class grew me exponentially. I had no clue that I would learn more about me than anything. This undoubtedly will make me a far superior counselor than strict book study. Another mentioned and I concur, after this class I am so excited to continue in my studies with this program. Dr. Trout teaches (used to be Dr. Dominguez -maiden name).",3.5,4.0,"Sep 30th, 2013",1105003
442,I learned more than I'd imagined in my first HSC class. Very enjoyable. Grading was a slow process for large assignments. Class was larger than I had hoped which made reading and keeping up with postings challenging. Excited to continue on!,4.5,3.0,"Oct 26th, 2012",1105003
443,"Residency was an incredible time of blessing. I learned so much from Dr.D and the others. Thank you, thank you, thank you!",4.0,4.0,"May 24th, 2012",1105003
444,"Another course that meant so much to me, the books were great and the professor had really helpful insights and assignments that helped things to make sense to me.",5.0,5.0,"Dec 19th, 2011",1105003
445,"Would like have quicker grade turnaround, but fair in grading and knowledgeable in the subject area. Looking forward to more classes with Dr. Amy Dominguez.",4.5,4.0,"Dec 19th, 2011",1105003
446,This class changed my life. I learned information that I can use everyday in my personal and professional life.,4.5,4.0,"Nov 14th, 2011",1105003
447,"This class is impossible. Unorganized and really confusing assignments. The professor is so good in helping us try to understand the direction and being kind when we in the class are stuck and lost many are. She is trying to help me understand but I know I email her too many questions every day. Still, she is very patient and tries to help me out.",3.0,5.0,"Sep 20th, 2011",1105003
448,Great experience. Absolutely great prof.,4.0,4.0,"Aug 28th, 2011",1105003
449,I am new to  the hsc program but already so enthused about having dr Dominguez as I took another undergrad coursework her.  She cares about students and their success.,4.5,3.0,"Aug 11th, 2011",1105003
450,Residency was life changing and helped me tremendously in my identity development. Lectures and practical application were right on target.,4.0,3.0,"May 23rd, 2011",1105003
451,"My 1st class in the HSC. It was hard for me. I enjoyed the professor. Online learning is difficult, more than on campus. I appreciated the flexiblity though and need that to be in school. Plus, this program is giving me what I need to better help others in my community. It is unique. Starting new class this week, hope it is as good.",3.0,4.0,"Oct 28th, 2010",1105003
452,"All I can say is, what an amazing class. I have learned such a great deal of information to use in my work. I have been surprised at the amount of course work in the program, but do not regret any of it. This is just what I needed to better myself as a counselor.",4.0,5.0,"Oct 8th, 2010",1105003
453,"This class is not what I expected.  but what I needed. The professor has us figure things out largely on our own through dialogues and reading assignments. I thought it would be more of ""digesting"" lecture, but it is instead ""discovering."" Thoughtful questions are raised and pointes for thought and further discussion.",4.5,3.0,"Sep 27th, 2010",1105003
454,really enjoyed this class and professor. the material is useful and the workload while challenging is manageable.,3.5,4.0,"Aug 2nd, 2010",1105003
455,"This class gave me such insight into marriages and families, from my own to counseling others.  The Genogram assignment was challenging but what a learning experience. We also learned needs assessment (a very overlooked activity) and how to develop marriage programs that actually fit! LOVED this class!",5.0,3.0,"Mar 22nd, 2010",1105003
456,Useful material and commentary during class discussion boards (class is online). Looking forward to Residency to meet all my professors and other students face to face. This program is indeed a 'gem.' (quote from the dean of the school),4.0,3.0,"Mar 10th, 2010",1105003
457,"Marriage and Relationship Counseling was a worthwhile class which has impacted my counseling work already. I learnt much about myself and my counselees and how relationships can be strengthened. Cross culturally, some content did not translate easily, Dr D allowed generation of application to my people in manners relevant. Highly Recommend course.",4.0,3.0,"Mar 5th, 2010",1105003
458,Make sure to post evenly throughout the two-week period to avoid high point deductions.,4.0,2.0,"Feb 27th, 2019",2213909
459,"Dr. Doublestein confused me on quite a few occasions because he would give me detailed feedback, and when I submitted my final assignments, I would score lower than what I expected.  For ex. he would often say the work is excellent, but give less than an A. I will not recommend him unless he is the last resource, which is what happened to me.",3.0,4.0,"Dec 15th, 2016",2213909
460,"Taking an online class, she was very helpful and not a lot of homework was required. I could enjoy my summer while having her",4.0,4.0,"Jun 20th, 2019",1966330
461,"Had her online and she lives out in California. Acted as if she didn't want to be emailed or called because she was too busy having lunch during her office hours. Her quizzes have trick questions, many online  IT errors and blames on the school rather than taking responsibility.  Overall because  of her I lack two point she from being on the deans",1.0,4.0,"May 2nd, 2017",1966330
462,"The tests are hard there is no guide or sample for you to study so it's a guessing game and there are tons of questions. Its timed, closed book, closed note, but doesn't matter because NONE OF THE QUESTIONS, ANSWERS OR TEST MATERIAL ARE IN YOUR BOOK! Hope your familiar with pop culture. Confused? you should be, because this class makes no sense.",1.0,5.0,"Dec 24th, 2016",1966330
463,"Would not recommend. Worst class. Read the reviews before the semester, not sure why I took it but only have myself to blame.",1.0,4.0,"Dec 24th, 2016",1966330
464,What a shame. Course lacks substantive content from the instructor. The textbook was phenomenal. You will have long reading assignments each week (2 chapters) and discussion boards/papers/tests/Final. The textbook is underutilized. It's your money and your time. Avoid at your risk.,1.0,5.0,"Dec 22nd, 2016",1966330
465,Professor is inadequate for University level. Quizzes/tests/exam questions aren't covered in the textbook material. Read the other reviews. Get ready to read a ton and not learn anything that you will be tested on.,1.0,4.0,"Dec 22nd, 2016",1966330
466,Not available outside of class. I was disappointed. Shouldn't be teaching because she didn't take the course seriously. Had frequent misspellings and seemed distracted. Finals worth 50% of your final grade but the course doesn't prepare you.,1.0,5.0,"Dec 22nd, 2016",1966330
467,Discussion posts and 2 responses a week. 3 papers and 2 quizzes. The quizzes are difficult because there is no study guide so you don't know what the quizzes will include. She cares about how you write your papers and does take points for late work. Very nice teacher.,5.0,3.0,"Oct 2nd, 2016",1966330
468,The tests are hard there is no guide or sample for you to study so it's a guessing game and there are allot of questions but she does not time them. She is very nice and will help with any questions you have to the best of her ability. Expect to put in the work but it's fun and refreshing to have a nice professor willing to help.,4.5,3.0,"Dec 18th, 2014",1966330
469,"I've never taken any of his classes. I've never even been to Regent law, but I was drawn to one of his lectures to admire his undisputed ability to engage and make any subject matter interesting while putting his eloquence and lighting-fast wit to good use. I've listened to just about every one of this man's discourses some of them more than twice!",5.0,4.0,"Apr 9th, 2021",244958
470,"I've never taken any of his classes. I've never even been to Regent law, but I was drawn to one of his lectures to admire his undisputed ability to engage and make any subject matter interesting while putting his eloquence and lighting-fast wit to good use. I've listened to just about every one of this man's discourses some of them more than twice!",5.0,3.0,"Nov 28th, 2018",244958
471,"Duane is an exceptional lecturer. If you had problems understanding the material from his teaching style, it is most likely because you failed to do the required reading before class. He will so very rarely cold call a student. His final is MC not essay, so you have an opportunity to do well if you pay attention to the question. Take his class!",4.5,1.0,"Feb 1st, 2016",244958
472,"Absolutely wonderful professor. I feel blessed to have learned from him. He will inspire you, make you laugh and teach you above and beyond. I can't wait to take another class with him.",5.0,4.0,"Jan 24th, 2016",244958
473,Professor Duane is a great professor. He makes the subject matter interesting. His classes really helped prepare me for the bar. He cares about his students. He teaches in a way that really helps his students to retain the information.,4.5,4.0,"Jun 10th, 2015",244958
474,Most intelligent man I have ever met.,4.5,5.0,"Aug 23rd, 2014",244958
475,Duane is brilliant.,5.0,1.0,"Aug 4th, 2013",244958
476,"Professor Duane is a great professor.  He can go off on tangents at time, but he is very clear and concise with what he teaches.  Exams might not be easy (encompass everything in the class), but they are fair.  If you study, pay close attention, you should have no problem.  I enjoyed his class.",5.0,4.0,"Aug 3rd, 2013",244958
477,"Duane is brilliant. He knows his subject matter like no other prof I've ever had in any program. He cares deeply for his students, makes class fun and engaging. I would take anything with him again. He's not easy - but you will learn more from him than every other professor you have in a semester combined.",4.5,5.0,"Mar 22nd, 2013",244958
478,"One of the Best Profs I have ever had.  No matter how convoluted a question I ask, he knows the answer.  His exams are challenging (mostly multiple choice), but manageable if you study.  He talks quickly, but engagingly.  You have to pay close attention but he repeats the important info.  He doesn't waste your time on stuff you don't need to know.",5.0,5.0,"Dec 8th, 2011",244958
479,"Prof Duane is an extremely educated (Harvard, Harvard Law w/honors) and knows his stuff cold no matter what subject. His exams are brutal, beyond human limits, but he prepares you well, & he knows they are exceptionally hard. You get out and you'll be thankful for him..I'm taking his exam tomorrow though. Truly cares, and will help any way he can.",3.5,5.0,"Jan 13th, 2010",244958
480,Awesome.  Brilliant.  What more can I say?,5.0,3.0,"Nov 3rd, 2009",244958
481,professor duane is a brilliant professor that is a skilled teacher and truly cares about his students.,4.5,5.0,"Jun 6th, 2008",244958
482,"Professor Duane is easily the greatest professor that I have ever had. Take him for every class that he offers--I did. If you want to be a litigator, take his Trial Practice class!",4.5,4.0,"Feb 21st, 2008",244958
483,"I graduated in 1999, and I'm a career prosecutor.Duane  still influences my legal thinking to this day.His demanding expectations,and highly technical approach to problem solving haunt me when I prepare for trials.My advice: prepare for class like he's the judge and you're the lawyer.He knows evidence better than any judge I've met. Refiner's fire!",4.0,5.0,"Feb 28th, 2007",244958
484,Professor Duane is the man.  Highly intelligent and an expert on Evidence.,2.5,5.0,"Feb 1st, 2006",244958
485,"Likely the most intelligent man I've ever met.  His teaching style is hard to get used to and does not adequately prepare you for his test.  You will have a blast in class, but if you don't focus extremely close to the material, you will bomb his exam.",4.5,4.0,"Jan 19th, 2006",244958
486,His multiple choice are hard and require a lot of thinking.  Try to participate in class. Hilarious.  I enjoyed singing in class.,4.0,4.0,"Nov 1st, 2005",244958
487,"Exams are the most painful multiple choice you'll face (until the MBE), but he's a great profeessor!",4.5,4.0,"Sep 30th, 2005",244958
488,"Funny.  I've had Duane for three semesters and never found his comments degrading.  Smart, honest, unafraid of addressing sensitive subjects, maybe.  But never demeaning.  I'm willing to risk being demeaned in, like, another class with him? 'Cuz he's like, a class act.",4.5,4.0,"Sep 11th, 2005",244958
489,"Fantastic prof. - but you must like abstract conceptual learning and 100% multiple choice exams.  He's witty and****laude Harvard Law, so expect a comedic mental workout in class.  Overall A+",,,,244958
490,"Very nice guy but didn't grade anything! It in week 14 and myself and most of the class haven't received grades since week 3! He will email you back quickly but doesn't seem to give real feedback besides ""you are doing fine."" Its difficult submitting homework when the first few assignments still haven't been graded.",2.0,3.0,"Apr 19th, 2017",1741203
491,He wants you to succeed,4.0,4.0,"Mar 9th, 2017",1741203
492,One of my favorites- a very caring heart,4.5,3.0,"Aug 15th, 2012",1741203
493,"Dr. Dyer is great, he has a practical approach that allows you to put what you have learn to use. Great group projects! Enjoyed attending City council retreat.",5.0,3.0,"Apr 2nd, 2013",1039147
494,Dr. D. is the man! He is the best professor I have ever had! Take him you will not regret it!!,4.5,2.0,"Jul 13th, 2012",1039147
495,Dr. Dyer is the only Prof in the school of Gov't who actually practices what he teaches.  He is the true humble servant on campus and always shows the love of JESUS to all.  If you need help he is always there.  Bobby D for President.,5.0,3.0,"Oct 16th, 2007",1039147
