,Comments,Quality,Difficulty,Dates,TeacherID
1000,Did a lot of History of math and it was really interesting.  Learned a lot of basics as to how math came about.  Not your traditional math instructor.,4.5,1.0,"Sep 29th, 2005",165149
1001,Does very good job.,3.5,2.0,"Sep 28th, 2005",165149
1002,Learned more about math in his class than in all of high school. His review of how things came to be helped me to get a grasp on why things are the way they are. Great class if you're not a math person!,4.0,3.0,"Sep 25th, 2005",165149
1003,"Unpredictability would best describe this man. Sometimes he'll teach really well, sometimes he sucks... He LOVES projects, so if you're more project inclined, just go for it, do your best, and you'll be golden. Big respect for the man.",1.5,3.0,"Sep 16th, 2005",165149
1004,It's hard to tell if he knows anything about math besides random trivia.,2.5,1.0,"Sep 13th, 2005",165149
1005,"We never did a math problem in his class, but I think I learned more about math concepts and why math is important in his class than my entire high school courseload combined.  He's got a style that really, really works for some people, and really, really doesn't for others.  If you like talking, philosophizing, and contemplating math, it should be fun.  If you need a more structured class with math problems, skip him.",5.0,1.0,"Sep 13th, 2005",165149
1006,Garry is the****. its a fun class and is easy as hell. our homework assignment the other night was to figure out if aliens built the pyramids. Very cool guy.,,,,165149
1007,Genz is terrific! Ive learned so much from him. Hes very organized and straightforward with his expectations.,5.0,4.0,"Oct 19th, 2018",1795776
1008,"Professor Genz does not just hand your grades out to you: you will work for them; he is not unreasonable though.  You can turn in assignments late and not get docked down.  He genuinely cares about what he teaches and is thorough and detail-oriented when critiquing work, which shows he cares.  He will make you better at analyzing nuanced details.",5.0,4.0,"May 14th, 2017",1795776
1009,"Be prepared to read! very interesting books tho. He has a lot of quizzes every week. Very easy, if you read the material. His test are very straight forward, use the study guide he hands out and read your books! Go to him for help/ questions especially for the exams! very helpful.",4.0,3.0,"May 13th, 2017",1795776
1010,"Do all readings for weekly quizzes and class discussion, I cannot emphasize this enough. Weekly film reviews and group activities. Class focuses on social issues affecting select Pacific Islander communities due to the legacy of their former Western colonizers. One midterm and final exam plus a 10 page final research project and presentation.",4.0,4.0,"Jan 14th, 2017",1795776
1011,Genz is a great professor. He explains concepts very clearly and is willing to help you with anything you are confused about. He is always available during his office hours and is willing to schedule a time to help you out. Expect a lot of reading as there is a weekly assessment based on them. Attendance is mandatory if you want to pass this class.,5.0,3.0,"Jan 5th, 2017",1795776
1012,"Genz bites off more than he can chew. He assigns too much work and all students grumble and most do not keep up. Really needs to simplify his teaching style and consolidate his focus w xtra content and HW. Readings and lectures are great, very clear and cohesive. But excessive group work, excessive unnecessary assignments, excessive group quizzes.",2.5,5.0,"Mar 31st, 2015",1795776
1013,uses a text for this class I am happy to burn but  does get you thinking. Joe is a really good teacher and very easy to talk to. he is super flexible and can work with you if having troubles in class or life- just ask for accommodation and he will help you!,4.5,4.0,"May 22nd, 2014",1795776
1014,"He's pretty energetic every morning! He's well organize and has fair grading. He has many extra credit opputunities, so take advantage of that. You really need to read the material to ace all his quizzes and exams.",4.5,3.0,"Jan 17th, 2014",1795776
1015,Please try to remember that we are mostly full time students taking 4 or 5 other classes. So ridiculous to have us read 1 whole book in a week along with other long page PDF files. Whole semester is packed with long readings!!,3.0,3.0,"Dec 13th, 2013",1795776
1016,"Genz is a ridiculously confusing and difficult teacher. He requires you to read 3 ethnography books throughout the semester on top of long PDF and video assignments each week. You read anywhere between 100-500 pages each week for homework and then he tests you weekly. Class is all group games, not lectures. You basically teach yourself. Terrible.",1.5,5.0,"Nov 27th, 2013",1795776
1017,"I love professor genz! he's really goofy but he is so passionate about anthropology which is a very good quality to have in a professor. he's very passionate about the Marshall Islands, which he teaches you a lot about. his class is very interesting and definitely one you should take.",5.0,2.0,"Jun 27th, 2013",1795776
1018,Awesome teacher. His class is really interesting and he's very engaging.,5.0,2.0,"Jan 31st, 2013",1795776
1019,"He definitely explains the material in class, he has outlines and study guides online. Yes, it can be a bit boring but just pay attention and do the study guides and you'll receive the grade you want. I'd recommend him!",5.0,2.0,"Feb 28th, 2012",217132
1020,Terrible teacher. Boring. Rude and condescending. Disrespectful to students. He thinks we are all idiots.,1.0,1.0,"Jan 23rd, 2012",217132
1021,"It's not completely necessary to attend class, since what he goes over is exactly the lecture outlines provided, but it is good to go. He does say things that aren't on the outlines that help and he does clarify a lot of topics. Overall, it was a good class though.",4.5,2.0,"Jan 8th, 2012",217132
1022,"Easy class, he posts easy to understand study guides for every section on Laulima. You don't really need the textbook, but it does help. Class attendance is not mandatory, but it can be helpful to go and take notes. Although just about everything needed for the tests was on the online study guide. Simple multiple choice questions on all the exams.",4.5,1.0,"Jan 2nd, 2012",217132
1023,"nice teacher but rather boring. to pass, read the pages in the book that he assigns and his lecture notes that he puts on laulima. seems to know what he's talking about and is rather interested in the topics that he's teaching. go to class.",3.0,3.0,"Dec 26th, 2011",217132
1024,"he's really nice, but his lectures are boring.  i'm never excited to go to class, but its a good idea to go because everything on the tests are in his lectures. i'd still recommend him though because the class is REALLY easy, you just have to read the book! read the book, study, and an A is easy. if you have questions he's super friendly! nice guy!",4.5,1.0,"Nov 23rd, 2011",217132
1025,"Disorganized lectures, lazy attitude, disinterest and lack of passion for both subject and teaching, condescending, inflexible, major ego/power trip. Reminiscent of high school or below. Killed my enthusiasm for ecology. Worst class at UHH so far. Will not recommend to anyone.",1.5,2.0,"Oct 30th, 2011",217132
1026,"He talks things without following textbook, jumps over various topics at random. doesnt take attendance(just few times),Exams is easy,everythings from textbook. no assignment. So  you really dont need to go class. but, if you majoring science, his lecture has lots of fun. he is old but nice and still very smart.",5.0,3.0,"Apr 29th, 2009",217132
1027,"Anybody who says this class is hard must be reeeally dumb or skip class all the time!  I didn't buy the book ($150), went to class everyday, took notes, studied lightly, and getting an A is a piece of cake!  His lectures are clear and entertaining.  If you have a sense of humor at all, you'll enjoy his classes.",4.5,1.0,"Apr 29th, 2009",217132
1028,"what kind of professor doesnt believe in an ""A""? well, he does and he thinks eveyrone should be getting a C. he is boring. has no idea what hes doing with the slide machine, basically too old to still be teaching. however! he is a nice old man.",2.0,5.0,"May 6th, 2007",217132
1029,"his lecture classes were SOO boring...dreaded it and had a hard time staying awake! but he is definitely a nice guy, although his tests are kinda hard.  He doesnt like giving too many A's and B's...he thinks most people should get C's. But his lab on the other hand is really easy",4.0,3.0,"Dec 5th, 2006",217132
1030,very hard to follow lecturews,5.0,3.0,"Apr 19th, 2006",217132
1031,"Fun lectures, must take good notes",4.5,3.0,"Dec 9th, 2005",217132
1032,"Fun outings, got to see animals on the excursion, boring long class but an easy A",5.0,1.0,"Oct 1st, 2005",217132
1033,A man that has a lot of knowledge in biology. Boring lectures! Difficult exams! A very nice teacher though!,3.5,3.0,"Sep 11th, 2005",217132
1034,He is boring at times and really likes Hawaiian plants and fawna.  You have to study for his exams.,3.5,4.0,"Aug 31st, 2005",217132
1035,"although his class may be at times boring, he is straight forward and the expectations are quite clear.",5.0,2.0,"Aug 30th, 2005",217132
1036,"Not very interesting but a great teacher, knowledgable and accomodating to students.  His final was awesome.",5.0,1.0,"Aug 24th, 2005",217132
1037,No Comments,5.0,1.0,"Aug 24th, 2005",217132
1038,His lectures are the real boring.,1.0,5.0,"Jun 25th, 2005",217132
1039,"Dr. Gersting is  the best professor I have had yet in college. Her classes are demanding and completing her assignments is very rewarding. It is expected that professors be knowledgable on the subject they are teaching, but it is rare that they are also good teachers. I intend to take many more classes with this excellent teacher.",5.0,5.0,"Nov 12th, 2010",623009
1040,"Dr. Judy was on a whole different level from the rest of the department. I enjoyed and learned a lot from all of the courses I took from her, except perhaps CS 495 (I had her for CS 141, 241, 321, 470). She could teach well and gave interesting assignments, although she picked books of questionable teaching quality for every course I had her for.",4.5,3.0,"Oct 29th, 2009",623009
1041,"I never did well in any of her classes, but they covered the toughest concepts in CS. She literally wrote the textbook in the stuff. Great prof to get the cornerstones of CS from.",4.5,3.0,"Jun 18th, 2009",623009
1042,"""Who's leaving these ratings? Her class is impossible to keep up with. Then again, that might have been because I kept falling asleep to her loooong, boring lectures. Her class was my offical nap time."" -- Stupid underclassmen, no wonder she had to break CS215 into two parts.",5.0,5.0,"Sep 6th, 2007",623009
1043,"Who's leaving these ratings?  Her class is impossible to keep up with.  Then again, that might have been because I kept falling asleep to her loooong, boring lectures.  Her class was my offical nap time.",2.5,5.0,"Jan 11th, 2007",623009
1044,"Dr. Judy is absolutely the best instructor I have ever had at UHH. Not only is she amazingly intelligent, she can very easily communicate this brilliance through her teaching. I can only say this for a small number of UHH professors that I've had in the past. No doubt, Dr. Judy is hard as hell, but work hard and you'll do well.",5.0,5.0,"Dec 11th, 2006",623009
1045,Dr. Judy is a great professor for beginning students she listes to what u have to say and trys to clarify what u do not understand..  She is great in upperdivision,5.0,3.0,"Oct 26th, 2005",623009
1046,sissy!!!,2.0,4.0,"Oct 23rd, 2005",623009
1047,my friends hear me talk about this class a lot. Either you make it or break it with this class. I barely passed.... so what does that make me? this myspace professor rating stuff is a hilarious use of technology...,4.0,5.0,"Sep 5th, 2005",623009
1048,Incredibly smart woman (she even wrote the textbook!). Class was difficult but sure makes you think!,5.0,5.0,"Sep 4th, 2005",623009
1049,Very hard class!,3.0,5.0,"Aug 31st, 2005",623009
1050,"Dr. Judy is wonderful!  I have never liked a teacher who gave me a C so much in my life.  She is hard, but reasonable.  She is entertaining, tries to teach to all different learning styles.  Make sure you have lots of time to devote to the class, and do the reading!",5.0,4.0,"Aug 22nd, 2005",623009
1051,"Great for beginning students, it's a shame they don't have her teach more upper division classes!",4.5,3.0,"May 20th, 2005",623009
1052,"What everyone has said here is pretty much true. He spent lectures vaguely describing concepts and details or rambling about related history. The toughest part of his assignments was figuring out what he wanted, but I probably learned more doing those assignments and quizzes about the subjects than many other professors could actually teach.",3.0,3.0,"Oct 29th, 2009",668966
1053,No body knows databases like him. knew history of CS like it was his child. Hope he keeps teaching somewhere cuz he was good at it. Learned more about programming from him than I would've ever learned at any other school.,5.0,2.0,"Jun 18th, 2009",668966
1054,"Hated this guy with a passion, he always treated his students like they were completly clueless",1.0,1.0,"Feb 4th, 2008",668966
1055,"Dr. John is an interesting fellow. You can have a civil conversation with the man one day, and the next day you're butting horns with him. No doubt, you will definitely learn a lot from Dr. John no matter how good or bad you do. As with all his courses you spend 90% of your time figuring out what the hell he wants.",2.0,1.0,"Dec 11th, 2006",668966
1056,"He is cool really he is, he teaches in such a way that all can try to understand in corilation with the surrounding world.  He may have some stuff about him that seem odd or dificult to handle but that is life.",4.5,3.0,"Oct 26th, 2005",668966
1057,"This guy is cool (being sacrastic). He likes using words like ""whatever"", ""give yourself a pat in the back"", and others. He loves older programming languages like Fortran, Cobol, Ada and other prehistoric languages. Although, I dont like his teaching style, I did good in database technology because of him.",1.0,4.0,"Sep 30th, 2005",668966
1058,Gersting likes to talk about technology from 50 or 60 years ago and then give you a programming assignment.  He doesn't really tech you how to program he sort of just hopes you figure it out before it's due...,2.0,3.0,"Sep 9th, 2005",668966
1059,"Very experienced teacher, but a little difficult to deal with. Very set in his ways. Microsoft lover, don't even try to say *NIX or OSX is comparable to Windows around him :).",4.5,4.0,"Sep 4th, 2005",668966
1060,"Anyone giving their very best will do just fine and clearly he has not inspired serious frustration in any students or there would be a review. It is a difficult and challenging class but he gives enough guidance, time and feedback to grow as an artist. I along with other students have grown as an artist and our drawing skills have evolved/improved",4.0,3.0,"Nov 13th, 2016",2142472
1061,"Dr. Goldman is wise. She may go on a tangent if you intentionally lead her there, but other than that she is quite an amazing person. She is a relic of her time, and a real gem. She has the wisdom of a grandmother, and the maternal warmth of a goddess. Her class is incredibly easy, what you make of it is what you will get. Choose to be inspired.",5.0,1.0,"Jan 23rd, 2020",504853
1062,"Dr. Goldman is wise. She may go on a tangent if you intentionally lead her there, but other than that she is quite an amazing person. She is a relic of her time, and a real gem. She has the wisdom of a grandmother, and the maternal warmth of a goddess. Her class is incredibly easy, what you make of it is what you will get. Choose to be inspired.",4.0,1.0,"Apr 24th, 2014",504853
1063,"This teacher is super chill, but class is mandatory so don't take a early class like i did.  The main thing in her classes is that you engage in conversation with your class.  This teacher is super boring so be ready to sit there bored out of your mind",4.5,1.0,"Aug 30th, 2012",504853
1064,"Very straightforward class. As many other users have said, Her classes are easy A's. The lowest grade in the class was a B-. If you show up to class, do the assignments (which are seldom) you will get an A. As far as learning, you might want to take a pass.",5.0,1.0,"Apr 19th, 2011",504853
1065,"Dr. Goldman is a wonderful teacher. I am unsure of how anyone can think other wise. She is wise and although we may not learn in the most ""traditional"" way, it would be false to say she is not teaching us what the subject of the class. I love this class and I love this professor. I would recommend it to everyone!",4.0,1.0,"Jul 2nd, 2007",504853
1066,"I have taken several of her night courses. If you actual want to learn something and be interested in it... do not take her courses. She loves to ""talk story"" all the time. Easy ""A"" courses. -sf",2.0,1.0,"Sep 1st, 2005",504853
1067,"She is a rather easy 'A'. A very sweet and interested person, but not the teacher to take if you want to learn something.",3.0,3.0,"Aug 30th, 2005",504853
1068,Her grading seems sketchy!  I missed more assignments in one of the classes above and got a higher grade in that class.  yeah....,5.0,1.0,"Aug 29th, 2005",504853
1069,No Comments,1.0,1.0,"Dec 15th, 2004",504853
1070,"for someone who really wants to learn, this is not the class for you. nothing is taught. she is just there for the money.  very boring and a waste of your money!",2.5,1.0,"Dec 13th, 2004",504853
1071,"comm. innovation. One day a week at night. Long night with break in the middle. People take this class to get an A. Book was 40.00 and the bookstore bought it back for 7.00. This class could have been interesting but not very challenging, she is too laid back and allows the students to fing their ow",4.0,2.0,"Dec 10th, 2004",504853
1072,No Comments,3.0,1.0,"Dec 7th, 2004",504853
1073,Easy passing class but you don't learn it technically. Only theorically.,1.0,3.0,"Nov 18th, 2004",504853
1074,This professor greatly favors certian students and makes others feel worthless and humiliated.,,,,504853
1075,"Dr. Goldman may expect a lot from you as a student in order to succeed in his class, but because of the way he teaches, by the end of the semester-- no matter what grade you get-- you will have learned some physics. If you have an ego, get rid of it. He is extremely supportive and helpful if you let him be.",5.0,4.0,"Apr 8th, 2015",1668814
1076,"Dr Goldman's class was hard, but if you ask questions he's there to answer you. Study hard and you can do well",5.0,4.0,"Dec 20th, 2014",1668814
1077,"For this (and all courses I have taken under his guidance) I could not have asked for a more thorough, concise, pleasant, challenging, helpful physics professor. He should be a model to professors everywhere.",5.0,4.0,"Mar 8th, 2014",1668814
1078,"Wonderful personality; willing to take time out of his research to assist students; courses taught are intense on all levels, but does his best to make the information as concise and logical as possible.  Excellent Physics professor.",5.0,3.0,"Feb 10th, 2012",1668814
1079,This class was very easy. Easy A. She is very nice although tends to speak fast. Her assignments are easy.,3.0,1.0,"May 13th, 2017",2038313
1080,"Golts is a green horn teacher. Though she teaches computer science courses, her degree is in business. This means that she tries her best to teach a course that she has never taught before. Yes, there are some things she needs to work on, but she does care about the student learning and will share what she knows to the best of her knowledge.",3.0,1.0,"Nov 30th, 2016",2038313
1081,"You will come out dumber than when you started. Don't even try,  just don't.",1.0,1.0,"Jun 16th, 2016",2038313
1082,I loooove this teacher! Easiest A ever! She skipped class mostly and we didn't do anything. Just pretend you are very interested. You'll get your A!,1.0,2.0,"May 16th, 2016",2038313
1083,"I love this class. Soo eassy to get a good grade! Secret is to just be friends with her, make her feel special, tell her shes very a good teacher, listen to her babble and  you wont have  problems. You can come up with any excuse to skip class anytime or even get points for incomplete work. I wish more were teachers were like her! Goodluck!",2.5,2.0,"Jan 13th, 2016",2038313
1084,what can i say about this one. i think the whole class got F because she cant teach at all. mrs goltz talks and talks and talks and talks but nothing makes sense. shes never ever around for questions we've been stopping by her office shes never there. even her office hours. someone reported her to the president and I THINK SHES MAD AT US FOR THAT! ,1.5,5.0,"Dec 11th, 2015",2038313
1085,Not RECOMMENDED! ,1.5,5.0,"Sep 5th, 2015",2038313
1086,"Dr. G is amazingly deep, caring, inspiring, and understanding. His classes changed me in a sense that he guided me to look at things in a more mindful capacity deeply rooted in love, morality, and forgiveness. He has written his own book, that he uses to teach his own interpersonal communication class. Definitely one to take if you want to change.",1.0,5.0,"Nov 25th, 2020",531717
1087,"EGO SHOW! Do not take this class if you want to learn anything. He has a unique way of teaching, but it is HIGHLY unethical. The ONLY course material you will use is a non-academic book that is written solely by him. ANY and ALL content discussed in class is based on how much you are willing to disclose about your personal life to each other.",5.0,2.0,"Jan 23rd, 2020",531717
1088,"Dr. G is amazingly deep, caring, inspiring, and understanding. His classes changed me in a sense that he guided me to look at things in a more mindful capacity deeply rooted in love, morality, and forgiveness. He has written his own book, that he uses to teach his own interpersonal communication class. Definitely one to take if you want to change.",5.0,5.0,"Dec 25th, 2018",531717
1089,"You can fake understanding this class as much as you want but the moment he hands you a test, you won't be fooling anyone. Wonderful man and his lectures leave you leaving class feeling better than when you started your day, I hope you take this class regardless of difficulty because as long as you read you will get the A.",3.0,3.0,"Nov 7th, 2018",531717
1090,"I absolutely enjoyed his teaching style. though some of his techniques were weird, like talking to an orange. I've taken almost all his classes and I've actually gotten tired of his teaching style. I don't have a problem with the reading material, it's the excessive amount of 'meditating' that took place. if you enjoy laid back, this is for you",4.0,2.0,"Dec 26th, 2017",531717
1091,"Pro: Short reading (mandatory), participate in class and make at least a B, no test except midterm and final plus a paper. Will learn a lot about yourself. Con: grading is subjective. 40% of grade is participation, what he thinks you contributed as a person (not whether you participated in discussion but whether it was enlightening)",5.0,2.0,"Apr 6th, 2014",531717
1092,"If you want to learn something that will actually benefit you in real life, than you will not regret taking his courses. He teaches you how to communicate with others to enhance warmth, genuineness, and empathy. My only regret is that I cannot continue taking graduate level communication courses in Hawaii.",5.0,3.0,"Nov 27th, 2013",531717
1093,Superb teacher. Caring and invested. Balanced workload. Enjoyable teaching style.,5.0,4.0,"Nov 26th, 2013",531717
1094,Dr. G is very helpful. He insures everyone in the class participates and learns from one another. This class (COM 441) has wonderful discussions and will change your perspective as a leader and individual.,5.0,2.0,"Nov 25th, 2013",531717
1095,Listen and learn.  Speak and be heard. Dr G's insights will change your outlook on life forever,5.0,2.0,"Nov 25th, 2013",531717
1096,"Dr G works hard to help everyone. His personal style in class is refreshing.  He speaks to you directly even when addressing the class as a whole.  Take his class, it will change your outlook on life forever",5.0,3.0,"Nov 24th, 2013",531717
1097,"Dr. G. was influential in my declaring my major in COM. His style of teaching is different in a good way.Wisdom circle took me by surprise in COM200, but I quickly adapted & made some amazing friends in classes. Books have been great at facilitating learning, including his. Lots of discussion in class. Helped me grow as individual.",4.0,2.0,"Feb 19th, 2013",531717
1098,Ron Gordon is a skilled teacher and knows his material.  I question his ethics however in requiring his own book in the curriculum (though we hardly used it) and then plugging more of his work on the last day of class. I judge it a little hypocritical to teach integrity in leadership while trying to get some extra books sales in on the side.,5.0,2.0,"Nov 30th, 2012",531717
1099,"Absolute best teacher of my college experience.Having Dr. G. as my professor has literally changed my life! He isn't a hard teacher,but if you don't come to class prepared, and if you don't participate: your grade will suffer. It isn't hard to get an A, but he doesn't just hand them out either. DO the reading, come to class, and get involved.",4.5,4.0,"Jun 19th, 2012",531717
1100,I've taken every class offered by Dr. G. Allot of his classes draw from each other and collect a banquet of interpersonal communication skills. He will sit with you among the desks each class & he  never lectures endlessly. Class always feel like an amazing conversation as he sits among class mates. Best teacher I've ever had.,2.0,1.0,"May 11th, 2012",531717
1101,"If you don't mind kissing up to him and feeding his ego, you can get an easy A.  But don't go to his class expecting to actually LEARN something, unless it's from the textbook.  He is always right, and anyone who disagrees with him is always wrong.  Students with brown noses will have an easy time here.",5.0,2.0,"May 2nd, 2012",531717
1102,"Best class i have ever taken. Ron is not only a great teacher but a great person. Book is genuis and is applicable to daily life. Take my word, if you have the opportunity then take this class, do it.. If you are a com major it will change the way you look at life. Great way to meet other com majors on campus.Best teacher at Uh far and away.",2.5,2.0,"Dec 18th, 2011",531717
1103,"Find out what a wisdom circle is.  If that's you, you'll love the class.  Otherwise, you might do better elsewhere. Definitely a reason his classes still have space.",5.0,3.0,"Jan 31st, 2011",531717
1104,love it,1.5,2.0,"May 15th, 2009",531717
1105,He doesn't practice what he preaches. Grade will suffer if you have a problem with him and he knows it.,1.5,2.0,"May 5th, 2009",531717
1106,"He is full of himself, soft spoken but very condescending, if he doesn't like you he will be rude. The book assigned was the best part of the course, teaching skills are lagging and did not facilitate my learning. Plays favorites, and grades accordingly. I DO NOT RECOMMEND HIM. He's easy if you tell him what he wants to hear",,,,531717
1107,"Dr G is awesome. You need to study in his classes, but you'll thank him later for the life lessons he teaches you. Have taken just about every class he teaches - this guy is a legend. Hilo is lucky to have him. Cheers Dr G!",5.0,4.0,"Oct 26th, 2018",834225
1108,"Dr. G is the best teacher I've ever had. I've taken 10 of his classes (both in person and online). He is not only a teacher, but a mentor, as he give great insight to life. I will truly miss attending his classes. Ask him questions about how to train for powerlifting, he is full of valuable info. You're the man Dr. G. ""Inquisitor""",5.0,4.0,"Nov 30th, 2017",834225
1109,"One of the most knowledgeable professors I have ever had, very friendly if you come to him for help. His lectures can be long but you will learn a lot just be sure to pay attention to everything in the lectures because his test are very detailed and you need to know all the little things he talks about. Class was graded on 3 tests and 1 essay.",5.0,5.0,"Jul 31st, 2017",834225
1110,Love this man. He is so knowledgeable that he goes off and starts to wander off. He talks a lot so be prepared lol xD and the most willing to help professor I ever had,4.0,3.0,"Oct 8th, 2015",834225
1111,"Great teacher, best I've had",4.0,4.0,"Jul 20th, 2009",834225
1112,"Dr. G is on of the best professors I have ever come across - Always willing to help, he will go to many lengths to help you learn. Great sense of humor, and a very intelligent man. His classes are hard, but if you go, pay attention and ask for help, you will always pass with a good grade. He is a fantastic lecturer that others should learn from.",4.5,4.0,"Apr 30th, 2008",834225
1113,This class was pretty intense because it covers alot of material.  Dr. G is very knowledgable and can offer alot of information.  The tests are straight from ppt slides and can get pretty hard.,4.0,4.0,"Jun 26th, 2007",834225
1114,tests are pretty much straight from the lectures,4.0,2.0,"Dec 6th, 2006",834225
1115,No Comments,4.5,3.0,"Apr 18th, 2006",834225
1116,Awful experience. Does not give helpful feedback,1.0,5.0,"Aug 7th, 2021",611795
1117,"Andy views his classes as ""puzzles"". To put it bluntly, this sucks as a teaching method for traditional precision heavy art. He gives incredibly work heavy projects that have less to do with actual artistic ability and more simply how much free time you can throw away to his class. I have so much I could complain about, but not nearly enough space.",2.0,4.0,"May 24th, 2020",611795
1118,"Really great professor. He tries to help you go beyond and gives really good feedback. Although, advance painting is tough. He expects you to finish 5 or more large painted canvases by the end of the semester and it has to be a good painting. Expensive class. Build your own canvases. Expects you to go in the studio every single day.",4.0,4.0,"Mar 13th, 2018",611795
1119,This is a VERY expensive class and requires a lot of woodworking. We wasted half a semester trying to build canvases and he doesn't seem to understand that students have other obligations outside of class. He squeezed in large painting assignments at the end of the semester and still expects it to be done by finals week. Very poor time management.,2.0,4.0,"Dec 19th, 2016",611795
1120,Really friendly and chill. Gives really good suggestions on your work. Be prepared to draw A LOT for his intermediate drawing class. It's a lot but it isn't difficult to do.   Easy A class! don't mind taking this class again. ,5.0,1.0,"Nov 5th, 2015",611795
1121,"andy consistently goes above and beyond the usual teaching requirements. everything from the exotic minerals, paints, and mediums he donates, to the extra time he takes to counsel and encourage, makes this class a must for all art majors. Must be prepared to loose your preconceptions, and be  challenged. amazingly, some people find that difficult!",4.5,4.0,"Sep 5th, 2015",611795
1122,"andy is an amazing teacher, who pushes you beyond the comfort zones you may have built. many artists restrict themselves to the tried and tested methods they are comfortable with. andy help you think outside of those limits, and to experiment with other themes and techniques. some of the student just need to get over themselves!",4.0,4.0,"Sep 5th, 2015",611795
1123,"Some of his advice is useful, but overall he is incredibly hard to get along with. He wastes time, is confusing with his instructions, and stifles creativity. I learned what kind of materials to paint with, but he did not help at all with bettering my technique. He is also rude to students at times. ",2.0,3.0,"Apr 30th, 2015",611795
1124,"I had him couples times,  he wasn't respectful at how I paint. I practice a lot on my own aiming to improve. But he goes against how i approach paintings. Don't feel like I was improving in his class. I feel like I am painting worse after his class. He also made us buy a $200 textbook that we only used once. ",1.5,5.0,"Apr 22nd, 2015",611795
1125,Art is suppose to be uniquely your own right? Not according to Andy. It's his way or you're just dumb. Talks down to you and makes you feel dumb for asking questions. Never clear on instructions. Avoid at all cost. ,1.0,3.0,"Feb 24th, 2015",611795
1126,"Hard but, pushes you to become a better painter. Grades how hard you work and skill. Expect allot, be prepared to work for that grade.",3.5,2.0,"May 8th, 2014",611795
1127,"He thinks like an artist. I've talked with my professional artists in town and they confirm that his concepts are REALLY helpful, however you do have to sit down and draw it out of him, tell him what you're hearing and clarify. He is capable of getting you to try things you haven't considered and develop aspects you wouldn't on your own. Ask.",2.5,2.0,"Apr 26th, 2013",611795
1128,"He's great! If you want to learn, he will teach you. he's a super interesting person and will crack you up, He will get you to buy a ton of stuff, do it, you will use them in the future :)",5.0,3.0,"Apr 17th, 2013",611795
1129,"Before the class, I believed that he is a gentleman, after the class, I don't!",1.0,5.0,"Jun 2nd, 2012",611795
1130,He can sometimes be helpful but his instructions are confusing and can contradict himself. His grading is hard but you learn a different type of artwork.,2.5,3.0,"Dec 5th, 2011",611795
1131,I had him for beginning drawing and probably one of the toughest art courses I've ever taken.  I'm an MFA grad student now.,3.0,4.0,"Sep 22nd, 2010",611795
1132,"Total goofball, but he's pretty clear on what he expects from your work. Attendance is a pain in the ass, it can really mess up your grade, so always be there and on time. ok workload, nothing to take home.",4.5,4.0,"Apr 21st, 2010",611795
1133,"Pretty easy class, except for the tests you have to cram in details from the textbook. He's pretty low key, every so often he's condescending or egotistic, but he's basically easy enough to deal with. Classes can be boring, you don't have to do much except doodles of paintings and quick notes.",3.5,2.0,"Dec 6th, 2009",611795
1134,First I thought this class was going to be fun and doing easy arts such as finger paintings or so. Turns out I have to spent over $200 dollars to buy all of those specific art supplies he wants us to have in class. He doesn't help students well. He doesn't explain things well. He grades unfair. Don't take him.,1.5,4.0,"Dec 1st, 2009",611795
1135,"I took him for advanced drawing.  It turned out, it wasnt a drawing class at all but I'm glad i took it.  Forget what you think is aesthetically pleasing and be passionate about your subject matter and the process in which you work....thats what he is looking for.",3.0,4.0,"Jan 28th, 2008",611795
1136,"A breath of fresh air, she was wonderful and respectful. I did not need this class but I am glad I took it! Any issues you have just email her and she replies very quickly.",3.0,4.0,"Aug 4th, 2021",1094744
1137,Even though she is retiring this semester I'm afraid to say I wouldn't take her class again. Perhaps it seemed more rigorous because it was a summer class but I was taking a writing intensive anthropology course along with this one and she assigned 10x more chapters to read and 10x more papers. Amy is wonderful even though I barely kept up,5.0,2.0,"Apr 7th, 2021",1094744
1138,"A breath of fresh air, she was wonderful and respectful. I did not need this class but I am glad I took it! Any issues you have just email her and she replies very quickly.",4.0,2.0,"Dec 15th, 2020",1094744
1139,"She is passionate about the subject and expects to hear your understanding and opinions based on the lessons. No mid-term or final and easy A as long as you participate in the Discussions (well-written, not half-assed) and do the 2 papers. Learned a lot from her and would take her again. As long as you do your work and discussions you're good.",4.0,3.0,"Apr 7th, 2020",1094744
1140,Prof. Gregg is an amazing teacher and human being. She is very passionate about GWS and ensures her students will succeed. Her WS495 seminar class is basically like having a long conversation with her and each other which is nice and makes the time go by fast. One 15pg paper due at the end. Also took her WS352 class and it was enjoyable as always.,5.0,2.0,"Dec 27th, 2019",1094744
1141,The professor was very helpful and provided us with the tools we needed but also made the class fun and interactive by playing music and asking our opinions. She took comments well and it felt like a conversation rather than a class.,5.0,3.0,"Dec 24th, 2019",1094744
1142,"LITERALLY EVERYTHING ABOUT THIS COURSE WAS INTERESTING I learned so much about myself, my family and upbringing, and more about the culture that I was brought up in (gender roles and racial biases, gender identification and how it is a spectrum)",5.0,3.0,"Jul 6th, 2018",1094744
1143,"Amy is a very open minded teacher who is very caring. She encourages us to voice our opinions on topics in class, many of which were interesting and I didn't' know before. I had to miss class a few times and she understood and wasn't harsh on me. Reading is pivotal if you want to do well as it is what we discuss every day.",4.0,3.0,"Jun 21st, 2018",1094744
