,Comments,Quality,Difficulty,Dates,TeacherID
331,"Dr. Broholm is a very friendly professor, but his class is tough. Lectures are dominated by demos instead of strict lecture. Clickers are used for grades. You take 3 midterms and drop 1, but the tests are hard. They are curved, and he lets you drop 3 of every type of homework. Homework is HARD and there's a lot (online and blackboard).",3.0,4.0,"Jan 11th, 2016",737431
332,"Physics Electricity & Magnetism is tough, Broholm's lectures don't particularly help. Rely on the online Smartphysics or the textbook for the bulk of knowledge. Also a lot of homework due weekly. ",2.5,4.0,"Apr 9th, 2015",737431
333,Collin is one of the nicest professors you'll have at Hopkins! When I couldn't make his office hours once he met with me for 2 hours of his own time to discuss my questions.,4.5,4.0,"Sep 27th, 2013",737431
334,"Dude really did not seem to understand how to convey the information.  Exams were wack, averages around 60%.  Lectures not helpful, spend your time doing practice problems from the book and make a sacrifice to Odin that what you studied will be on the exam.  Cannot explain things in a straightforward manner.Physics 1 and 2 are a wash at johnny hops",1.5,5.0,"Nov 14th, 2012",737431
335,"A really nice guy who has an open door policy, grades fairly and keeps his lectures interesting with experiments and corny jokes, section is a waste of time depending on the TA",4.5,2.0,"Jul 8th, 2011",737431
336,"Very nice guy with helpful office hours.  Going to lecture is not mandatory because he mostly does experiments.  Just follow the textbook and keep up with the homework assignments.  Midterms and the final are extremely fair. Don't go to section, it's a waste of time.",4.0,3.0,"Dec 13th, 2010",737431
337,He's a really nice guy. Often does demonstrations at lectures which can be exciting. He knows his material well and makes it easy to follow. Tests are much easier than the homework problems!!!! You just need to know the basics of each chapter. He allows a notecard on every midterm which makes it really easy if you know how to apply your equations.,4.0,2.0,"Nov 26th, 2010",737431
338,"Pretty funny with his speech (unintentionally). Very likable guy wit an excitable personality. Decent lecturer and somewhat ungenerous curve considering the material, but a very pleasant guy that will really try to help you learn the material.",3.5,3.0,"May 27th, 2010",737431
339,"Great feedback on writing assignments, knowledge on a wide range of aspects with the course topics, and has a powerful way of keeping a class engaged and thinking critically. If you put in the effort you will walk away from this class with some of the same brilliance Brooks has",5.0,3.0,"Jan 12th, 2021",223702
340,"Great feedback on writing assignments, knowledge on a wide range of aspects with the course topics, and has a powerful way of keeping a class engaged and thinking critically. If you put in the effort you will walk away from this class with some of the same brilliance Brooks has",5.0,4.0,"Dec 15th, 2020",223702
341,"Professor Brooks is a wonderful guy! He gives a lot of reading assignments, but you really can learn a lot from them.",5.0,3.0,"Nov 11th, 2020",223702
342,"There are few professors, if any, more passionate about what they teach than Brooks. Taking his courses made me decide to become a history major, that's how powerful his teaching is. There is a lot of reading, but it's mostly entertaining and interesting. The more you put into class and talk with the professor, the more you get out of this course.",3.0,4.0,"Jan 29th, 2019",223702
343,"It's hard to rate how hard Brooks is, because he gave final grades based on ""what he thought we deserved,"" not our averages. It was a lot of work & he threatened to give us Cs/Ds, but most of us got As (I think lowest was a B). He tells interesting stories, but tends to ramble. He looks for very specific ideas in essays, so learn what he wants.",4.0,4.0,"Dec 2nd, 2018",223702
344,"Professor Brooks' class, Cold War, is a lot of work and you will have to read A LOT. Honestly though, that is to be expected in most classes at Hopkins, and unlike many other classes I feel this class gave me a tangible benefit. Not only did I learn a lot about the Cold War, but became a much better/more efficient reader and writer in the process.",3.5,3.0,"May 9th, 2012",223702
345,"He's a really nice guy and knows a lot.  He'll definitely make you a better writer.  However, he's a really hard grader and gives a lot of work so watch out.",4.5,3.0,"May 15th, 2011",223702
346,"Loved this guy. He's really sweet and helpful, and if you do the work, you will do well and he'll be even nicer to you later on :)",5.0,3.0,"Apr 7th, 2011",223702
347,"One of the best professors at Hopkins. He's passionate about what he's teaching, and is very willing to help students in any way he can, be it for his class or anything else. His passion actually sparked my interest in the subject of the class. He's an extremely intelligent, passionate man with a heart of gold. It's a privilege to be in his class.",1.5,3.0,"Jan 3rd, 2011",223702
348,"Worst teacher I have ever had. He was condescending and rude to me. He really believes that he is the most brilliant man alive. I admit, he's smart. But he is so full of himself. Treated me like a lesser person. I felt like crying after talking to him.",4.5,4.0,"Apr 26th, 2007",223702
349,"Incredibly accomplished scholar, interesting lecturer. Great to talk to in office hours, one of the few senior professors who is willing to make conversation with undergrads. Great guy.",3.0,5.0,"Apr 9th, 2006",223702
350,"While I found the class to be extremely difficult and the grading tough, I think well of Mr. Brooks. He's a tough, but fair professor and I learned quite a bit from him.",2.5,3.0,"Feb 27th, 2005",223702
351,"A really nice guy who enjoyed talking to students outside of class. However, his lectures often rambled on irrelevant tangents. He's a cultural historian, so too many of the readings focused too much on intellectual history without going to enough issues unrelated to culture or philosophy.",4.0,5.0,"Nov 28th, 2004",223702
352,"nice guy but don't make an appointment with him around lunch time.  he can be moody!  he might offer you a letter of rec, even if he didn't talk to you that much",5.0,4.0,"Nov 17th, 2004",223702
353,"Loves the material, extremely helpful.  One of the best.",2.0,2.0,"Nov 17th, 2004",223702
354,"His lectures make no sense, although he seems really interested in what hes teaching.",4.0,3.0,"Mar 6th, 2004",223702
355,No Comments,3.5,3.0,"Feb 11th, 2004",223702
356,No Comments,4.5,3.0,"Feb 10th, 2004",223702
357,Best professor in the history department.,2.5,3.0,"Oct 25th, 2003",223702
358,"His lectures are quite rambling, and I find little relevence to alot of the reading we do. The quizzes and the papers are all about the reading, so class attendance isn't all that important, but there is tons of reading, far too much.",,,,223702
359,Great and helpful!,5.0,2.0,"Apr 29th, 2014",1660012
360,It was a hard class but he was a great teacher. Tough grader but if you put the work into your answers he was fair. His lectures were fun and he loved to slip science fiction references into lectures and tests. Don't take his classes if you are looking for an easy A. I personally loved the class.,4.0,4.0,"Mar 21st, 2017",2155613
361,"Lectures are very general; will not tell you what to focus on. He loves to skip over and generalize concepts then expect you to know every detail little, and WILL include them in quizzes and tests.  He admits to being ambiguous in lecture but expect you to know everything. He emails back quickly.  DO NOT take him if you are pre-med.  Save your GPA.",1.0,5.0,"Jul 6th, 2016",2155613
362,"Used lecture slides over book.  HARD and TRICKY tests: he uses a ""storyline"" style of testing where you apply principles to problem solving - his quirkiness that he adds to the questions can be distracting.  Do not take class if you are a ""regurgitation"" learner.  Lectures are engaging.  Very prompt at emailing back students and give feedback.",2.0,5.0,"Jul 2nd, 2016",2155613
363,"I absolutely loved taking Nate Brown's Craft of Fiction class. He is warm, caring, and considerate and really wants us all to do our best in becoming writers. I very much hope to take him again while at college.",5.0,2.0,"Nov 21st, 2020",2639736
364,"I absolutely loved taking Nate Brown's Craft of Fiction class. He is warm, caring, and considerate and really wants us all to do our best in becoming writers. I very much hope to take him again while at college.",,,,2639736
365,"Super active on Piazza, he really wants to make sure everyone understands the content. Homework sets can be a bit exhaustive (not math-wise, but just writing stuff down), and the TAs take forever to get them graded. Exams are pretty easy imo, easier than problem sets. Seems like such a sweet guy, wish I had him for more classes.",5.0,5.0,"Apr 17th, 2021",783283
366,"Super active on Piazza, he really wants to make sure everyone understands the content. Homework sets can be a bit exhaustive (not math-wise, but just writing stuff down), and the TAs take forever to get them graded. Exams are pretty easy imo, easier than problem sets. Seems like such a sweet guy, wish I had him for more classes.",5.0,4.0,"Mar 10th, 2021",783283
367,"Differential Equations with Professor Brown has been one of the best experiences I've had at JHU. Diff Eq is not an easy class, but brown definitely made it one of the most enjoyable. He has an extreme understanding of the subject and I cant wait to take his dynamical systems class. Professor Brown, ""we will talk again very very soon""",5.0,4.0,"Dec 30th, 2020",783283
368,"Dr. Brown is an excellent professor. If you have the chance to take his class, do so. I feel like I learned so much this past semester; Dr. Brown really cares about his students doing well and he has a fair grading system. Differential equations is no walk in the park, but you'll feel satisfied when you've completed the course. Highly recommended.",4.0,5.0,"Sep 8th, 2020",783283
369,"Brown is a pretty nice dude, but his Calc 3 class is HARD. The written homeworks were impossible unless you had a really firm grasp of the concepts taught in class--they were all proof-based. However, he makes up for it by having tests that are purely computational, which is pretty nice. Great lectures and interesting class, but definitely not easy",5.0,3.0,"Dec 20th, 2019",783283
370,"Dr. Brown was an insightful, passionate professor and he made Calculus 3 very enjoyable.",5.0,3.0,"Dec 18th, 2019",783283
371,"Dr. Brown is the most amazing professor I have ever had in this school so far. His lectures are inspirational and well structured. The creative problems sets make you work for them, and I enjoy working with people and reaching the final solutions. The textbook is good for review and preview. His tests are relatively easy.",2.0,4.0,"Dec 17th, 2019",783283
372,"Nice Guy. But a ridiculous class. Unclear grading criteria, tells ppl that he will give out ""subjective"" grades. Exams are all computation- with TERRIBLE numbers. Just an exhausting class.",5.0,4.0,"Nov 19th, 2019",783283
373,Really funny and nice guy and knows his content very well. Really good teacher!,5.0,3.0,"Apr 27th, 2019",783283
374,Had him for differential equations. He helps you truly understand what differential equations are and how you can study them. His exams are very doable if you attend class consistently and study your notes. Only complaint I can think of is his terrible handwriting.,5.0,3.0,"Dec 23rd, 2018",783283
375,Best math teacher/class I've ever had. Really passionate about the material and does a fantastic job explaining how everything is all tied together in a way that allows you can get a good understanding the first time through.,3.0,4.0,"Dec 29th, 2017",783283
376,"Class could have been easily considered way too difficult for a calc 1 class. Homework and tests graded very harshly with points being deducted for not explaining every theorem used correctly or how you got the right answer. Weekly homeworks appeared short until you realize each problem had multiple parts. Hard class, but very very generous curve.",4.0,3.0,"Jan 11th, 2016",783283
377,"Dr. Brown is a great, very personable teacher. His lectures tend to go from a deductive standpoint, rather than inductive, so keep that in mind if you learn better from examples. His tests were fair, and though they are not curved, the class is. There are only 2 midterms and a final, but a LOT of homework!",4.0,3.0,"Dec 4th, 2015",783283
378,"Hard class, but Prof. Brown's lectures were undoubtedly helpful. Fair amount of homework, although it's only 10% of the overall grade...",3.5,3.0,"Dec 19th, 2014",783283
379,"He is a good guy.  Teaches in a very general sense, which I honestly did not appreciate.  I had to do a lot of outside studying because that is not how I learn.  However, his tests are extremely fair.  If you know the material, you will succeed.",4.5,2.0,"Dec 18th, 2014",783283
380,"Dr. Brown is a fantastic, captivating lecturer. His class did talk mostly about theory, but he listens to what the students have to say, and adjusts his teaching style to fit the class's needs as a whole.  His tests are fair, very doable, and follow the structure of the homework. He is always there to answer questions and wants students to succeed.",4.5,4.0,"Nov 6th, 2014",783283
381,"When I started my semester with Dr. Brown, I was initially dismayed that the class was very theoretical in nature during the lectures, but I really think this class has made me enjoy math as an actual subject rather than a tool used to manipulate other fields. Would easily take another class from him. ",4.0,5.0,"Apr 9th, 2013",783283
382,He is one of the best professors I have had!,5.0,2.0,"Apr 2nd, 2013",783283
383,"The man made me love math. His lectures are passionate and interesting. He is an inspiring force in a typically insipid education system, teaching a frequently misunderstood subject. Put in the work, and ask him loads of questions. He loves teaching, and he will make you love learning.",4.5,3.0,"Jan 16th, 2012",783283
384,Prof. Brown is very easy to talk to and actually wants to help students who are struggling. He knows the material thoroughly and hopes that each of his students enjoys the class and learns the material. He is a fantastic professor. The homework assignments help in preparing for the tests.,3.5,4.0,"Nov 7th, 2011",783283
385,"Dr. Brown is a great teacher. He focuses a lot on the theory of mathematics, so there is a lot of writing in the class. Most of the times I think it is not helpful because he barely gives examples in class. He spends most of class proving a theorem. His tests are pretty difficult. First exam class average was a 68. Learned most from textbook..",,,,783283
386,"Due to online class behavior, the lectures are not as excited as they could be as if we were learning in a real classroom. However, the materials are quite comprehensive and easy to digest if you really dig in some time into them.",4.0,2.0,"Dec 24th, 2020",2593217
387,"Due to online class behavior, the lectures are not as excited as they could be as if we were learning in a real classroom. However, the materials are quite comprehensive and easy to digest if you really dig in some time into them.",2.0,2.0,"Sep 15th, 2020",2593217
388,Extremely boring lectures,,,,2593217
389,"Terrible professor who assigns everything last minute, with the worst TAs possible. The class is a joke. He responds to nothing on Piazza, and gives zero feedback. You might as well take parallel programming at your local community college.",1.0,1.0,"Dec 4th, 2016",586813
390,No Comments,1.0,4.0,"Feb 23rd, 2006",586813
391,"a really nice guy.  very accessible outside of class and is always willing to help.  tho his attempts to help sometimes get more difficult than necessary.  assignments are long but very doable, and the exams are easy.  recommended for intermediate programming.",4.0,2.0,"Feb 6th, 2006",586813
392,"Very friendly teacher who makes alot of jokes, even tho no one laughs. Its sad, however hes a good guy and the assignments are long but not too bad. The tests are a demon tho.",3.5,4.0,"Mar 29th, 2005",586813
393,"One of the best professors I've had in the EP program. Clear and thorough lectures and he is very responsive and helpful over email if you have any questions. He wants you to do well in the class. Yes, there's a heavy workload, but he warns you up front, and you'll learn a lot implementing the various AI algorithms from scratch.",1.0,5.0,"Nov 3rd, 2020",2259505
394,"Professor Butcher is probably one of the worst professor I've had, this includes undergrad classes! The good things about the classes is that I learn but most of it were self taught. The bad things were him being very picky at grading. It's kind of demoralizing and definitely took away all the enthusiasm I had for A.I.",5.0,4.0,"Aug 21st, 2019",2259505
395,"One of the best professors I've had in the EP program. Clear and thorough lectures and he is very responsive and helpful over email if you have any questions. He wants you to do well in the class. Yes, there's a heavy workload, but he warns you up front, and you'll learn a lot implementing the various AI algorithms from scratch.",1.0,5.0,"Jun 4th, 2019",2259505
396,Avoid at all cost,2.0,4.0,"Feb 10th, 2019",2259505
397,"He only gives A, B, C, ... so only whole letter grades. No A- or B+. So if you get a 89, its a B.",1.0,5.0,"Jan 24th, 2019",2259505
398,Avoid if you can.,2.0,4.0,"May 15th, 2017",2259505
399,+ knowledgeable about Data Science + produced good content for some modules + responsive - later modules sorely missing important content  - video lectures mediocre - strange practice of peer grading - he can be disrespectful when responding - prereqs should include advanced statistical analysis and machine learning - too many assignments,,,,2259505
400,"Professor Calder's lectures are awesome--he always has jokes and examples, brings in his own experiences, gets students to contribute and engage, and invites a ton of guest lecturers from different sub-fields to share their expertise. He also seemed to genuinely enjoy teaching an into-level course, which was super refreshing. Highly recommend!",5.0,3.0,"Aug 27th, 2020",1934175
401,"Professor Calder's lectures are awesome--he always has jokes and examples, brings in his own experiences, gets students to contribute and engage, and invites a ton of guest lecturers from different sub-fields to share their expertise. He also seemed to genuinely enjoy teaching an into-level course, which was super refreshing. Highly recommend!",5.0,3.0,"Nov 5th, 2019",1934175
402,Prof. Calder is amazing! He has a great way of talking about information and you can really tell that he is passionate about his work. He wants every student to learn and understand and ensures that you do so. Readings are not heavy at all and exams are exactly what he gives on the study guide. Best class ever!,5.0,3.0,"Jun 13th, 2018",1934175
403,Professor Calder is a phenomenal teacher. He has incredible knowledge of Islam and his lecture-style makes his delivery easy and interesting to follow. His class is one of the best I have taken at Hopkins and has taught me so much more about Islam. He is very accessible and helps those who ask. A great guy and a great class!,5.0,4.0,"Aug 16th, 2017",1934175
404,"Really good addition to JHU. Keep him and have him be tenured before he leaves for another institution. Smart and funny - will teach students more than we could possibly think. Also, very great at explaining concepts and makes us do great analysis. Good job at also controlling echo-chambers. Great assignments that are fun and lots of read/writing.",5.0,3.0,"Apr 8th, 2015",1934175
405,great teacher quirky youn cool guy very interested in his field super helpful,5.0,2.0,"Nov 3rd, 2014",1934175
406,My new favorite professor at Hopkins. He is so smart and taught me so much! Not to mention he is HOT HOT HOT!,,,,1934175
407,Good professor,5.0,4.0,"Nov 8th, 2016",2160918
408,Great class,5.0,4.0,"Aug 4th, 2016",2160918
409,"She taught the Freshman Seminar in Humanities my freshman year in college @ Boston U. In 1973. I still remember her, think of her, read things she showed me, think about things she asked me. Also: she made an artist and intellectual of me, & gave me things I hope I've given my children - my grandchildren are too young, but ... them too, one day.",5.0,4.0,"Oct 29th, 2014",429853
410,"Quizzes every week, a lot of reading, and she thinks that her class if the only class you take. Doesn't allow for dissenting opinions, quite stubborn, but at least she is interested in what she is teaching. Her classes are 90% her talking and lecturing at you, not like english seminar at all. ",2.0,4.0,"Oct 19th, 2014",429853
411,"Prof Cameron is outstanding. Her seminars are intense but if you have a love for literature, it's amazing how much you can you get out of class each week. Her expectations are very high in terms of complexity of your argument and the clarity of your papers but I feel as though I have become a better writer because of that. ",4.5,5.0,"Feb 18th, 2012",429853
412,"I think it's important to note that if you're not good at writing, she won't help you get better, but tell you to go to the writing center and get better on your own. But she will teach you how to read and analyze literature and her oration is outstanding.",5.0,3.0,"Jan 26th, 2011",429853
413,She expects students to read a ridiculous amount of material each week close to 300 pages.  Would have been ok if I hadn't been taking any other class at JHU.  Also an extremely tough grader...this should NOT have been my first English class here...,4.5,5.0,"Nov 22nd, 2010",429853
414,"Not for the weak of heart. She'll very bluntly (sometimes bordering on viciously) point out all of your flaws from the vantage point of evaluating you as a potential critic, and she won't sugarcoat her assessment. However, she's the best professor I ever had, and I wish I could have taken more classes with her.",5.0,4.0,"Oct 30th, 2010",429853
415,she's brilliant but the class is  extremely hard.,4.0,5.0,"Jul 30th, 2007",429853
416,One of the best profs ever.,5.0,5.0,"Apr 3rd, 2006",429853
417,"This professor ""wow-ed"" me.... she is the ultimate in brilliance and clarity.  I have never learned so much in my life - great professor if you are willing to perform to your maximum, she helped me perform better than I thought ever thought I could!",5.0,5.0,"Jul 24th, 2005",429853
418,"watch her rip out your ass and tear you a new one. cold, unnecessarily harsh lady who will make you feel horrible about your work. avoid like the plague, it doesn't get worse than this.",2.5,5.0,"Dec 10th, 2004",429853
419,"Such a great professor.  Could be very harsh with most students in her class but her door was always open and was more than happy to discuss anything from class, including things not covered.",5.0,3.0,"Oct 9th, 2004",429853
420,"She does excellent close readings, but teaches 101 classes like they're 300 level. She is also very blunt. A Sharon Cameron equivalent (not something she said, but gets the point): ""I wish your writing would rise from the dead like Lazarus.""",3.5,5.0,"Sep 8th, 2004",429853
421,Horribly disparaging comments spew from professor cameron when you turn in perfectly decent papers... she almost convinced me to quit my major...,1.5,5.0,"Sep 3rd, 2004",429853
422,"She's a good lecturer, but she can be very mean and doesn't have patience with most students. Don't take courses with her as an undergrad.",2.5,5.0,"Jul 3rd, 2004",429853
423,Dr. Campbell is a caring and knowledgeable professor in the field. He remembers all of our names. He is really a nice grader and his exams are not hard if you take notes and pay attention in classes. The group project and field trip are also fun. Would love to take his classes again in the future.,5.0,3.0,"Oct 27th, 2020",2588979
424,Dr. Campbell is a caring and knowledgeable professor in the field. He remembers all of our names. He is really a nice grader and his exams are not hard if you take notes and pay attention in classes. The group project and field trip are also fun. Would love to take his classes again in the future.,,,,2588979
425,No greater feeling than trying to find external resources just to see that it says the topic is Calc III every week,1.0,4.0,"Apr 12th, 2021",2670615
426,"She gives a lot of work but it's nothing too difficult . You can often find the solutions online just by googling them, she just finds them from textbooks and other professor's worksheets.",2.0,2.0,"Mar 27th, 2021",2670615
427,"This guy is a horrible teacher, just wants his students thinking like he does, not much open for discussion. I enjoyed the readings, but lectures were long and rambling without ever reaching a point. Responses to questions were the same. I was really excited for this class, especially because of my German heritage, but it was a huge disappointment.",1.0,3.0,"May 5th, 2012",1647482
428,Professor Carpenter clearly loves poetry and loves teaching. He really inspired me to go on and pursue poetry. His feedback is incredibly detailed. Great guy,5.0,3.0,"Jan 6th, 2018",2282175
429,"Great guy, really wacky assignments. You will LOVE IT!!!!",5.0,4.0,"Sep 24th, 2017",2282175
430,"This man is a genius, best brain surgeon to ever live. Should've been our president, but HUD will do.",5.0,5.0,"Mar 9th, 2018",1152207
431,Okay teacher but I LOVE neurology,4.5,5.0,"Apr 21st, 2011",1152207
432,No Comments,1.0,5.0,"Aug 8th, 2008",1152207
433,"Professor Castello is a challenging professor and taught the material quite well. Her lecture is extremely dense and requires razor sharp attention the whole time to understand what was going on. Missing a couple minutes could lead to the student being completely lost. She doesn't curve which is sad, but that doesn't mean she is a bad teacher.",1.0,5.0,"May 1st, 2021",786309
434,"I just have to say, if you plan on taking this class god speed. I have never taken a class this rigorous in my life. Being honest, if you have a job or a family you really don't stand a chance, because the amount of work required to do semi-well is beyond what any normal human can handle. For 4 months this class ruined my life, and I'm not joking.",2.0,3.0,"Apr 8th, 2021",786309
435,"Lectures: Verbally clear, but usually no visual aids. Notes copied into Powerpoint. HW: 5 very long, tedious problems, no software allowed unless stated. Discussion: Another homework problem, really? Textbook: Mostly irrelevant and unhelpful. Material: Pretty interesting. Neurodivergents: Beware. She's inflexible, assumes ill intent/dishonesty.",1.0,5.0,"Apr 4th, 2021",786309
436,"Waste of time and money, the teacher does not explain the course well, she just read her notes. Youtube is much better explaining the course material. long exams, very very long homework. If you want to fail take this class.",1.0,3.0,"Mar 23rd, 2021",786309
437,"Her lectures  building a small ship Her homework  building a cruiser Her exam  building an aircraft-carrier And also, no solution provided for exams & homework Really irresponsible lecturer!",5.0,3.0,"Nov 5th, 2020",786309
438,Not sure why she gets such a bad reputation from students. Shes a good lecturer and makes the class interesting.,5.0,5.0,"Sep 17th, 2020",786309
439,"Professor Castello is a challenging professor and taught the material quite well. Her lecture is extremely dense and requires razor sharp attention the whole time to understand what was going on. Missing a couple minutes could lead to the student being completely lost. She doesn't curve which is sad, but that doesn't mean she is a bad teacher.",1.0,4.0,"Apr 28th, 2020",786309
440,"Textbook is useless. Professor gave very unreasonable amount of homework involving mostly untaught definitions and theorem. Not considerate at all assign mini-assignment that is due 25 minutes after problem post. Apparently, she is not considering students might have class right after her class.",4.0,2.0,"Apr 27th, 2020",786309
441,"Castello provides good examples of definitions and concepts. She has solid and clear proofs - great for students with no background in proofs. She is sometimes unprepared to answer students' questions, although they are not hard questions. The class is super easy. The exams are easy but time is limited.",1.0,4.0,"Mar 15th, 2020",786309
442,"Homework is CHAOTIC. Keeps changing it even within 48 hours of the DDL. Very very mean professor. She does not care how students learn. You won't pass her class without any self-study. Don't bother going to the lecture. That's is what ""ABSOLUTE USELESS"" is for.",1.0,4.0,"Feb 18th, 2020",786309
443,She is the MOST mean person I have ever met at Hopkins. She can ONLY read of from her notes and is not capable of elementary algebraic calculation. Her problem set is ambiguous and redundant.,1.0,4.0,"Feb 14th, 2020",786309
444,"She reads off of her notes and speaks really fast. She gives homework question that relates to next lecture, thats all fine but why grade so harshly. Tuition is $$$, why so mean? YouTube videos (not by her) have been really helpful. She says shes passionate about teaching but she probably need to reassess her abilities.",1.0,5.0,"Feb 13th, 2020",786309
445,Not familiar with the course material. Unable to describe problem clearly. Most students are confused by problem set instructions.,2.0,3.0,"Feb 13th, 2020",786309
446,Cannot describe problems properly in the problem sets; had to make multiple clarifications for students to understand the problem. Unfamiliar with course material.,3.0,5.0,"Mar 22nd, 2017",786309
447,"Exams were very difficult and not curved. The class at the end of the semester was not curved, unless you were failing. Very difficult class, and the professor made no attempt to help students when it came to their grades.",1.0,5.0,"Dec 13th, 2015",786309
448,FINAL GRADES ARE NOT CURVED!! Midterms are not easy and some are impossible to finish with the time given. Lectures are useless because it is straight out of the textbook. But you still need to go to lectures to get those random unfair  bonus points she gives. Homework are long and useless as a study material for midterms and finals.,4.0,3.0,"Apr 18th, 2011",786309
449,very nice teacher. lectures are clear and thorough though they can be boring at times. textbook is pretty bad but if you go to lectures you'll be fine. tests are somewhat difficult but not impossible. homework is important; no quizzes. pay attention and the class is fun.,3.0,3.0,"Dec 20th, 2008",786309
450,reasonable amount of homework.  tests are not hard because you get to make a cheat sheet.,2.5,1.0,"Apr 3rd, 2007",786309
451,Easy easy class (math models) but SO MUCH busywork for homework that it makes u want to die.  Not so nice if she doesn't like you.,4.5,2.0,"Jan 16th, 2006",786309
452,"One of the nicest teachers I've ever met, she really cares about the students learning and doing well. She doesn't trick anyone in her exams, so most people get the grade that they deserve.",5.0,2.0,"Dec 20th, 2005",786309
453,Good deal.  Very reasonable.,,,,786309
454,"The most stuck up and disorganized teacher I have ever had in my entire life. I am righting this 19 days after my final and I still haven't gotten my final grade. This course was flat out disorganized, the teacher was never available on the dot when help was needed and he shouted back at us when we requested things, like where are we taking exams.",1.0,5.0,"Aug 18th, 2016",2163781
455,Relatively not a lot of reading considering it's a writing class. She gives everybody 98% on their writing assignments so easy grading.  The readings are interesting and she definitely cares about the class but you can't count on it as an accurate representation of the writing sems department at Hopkins.,4.0,2.0,"Aug 16th, 2017",874046
456,Her class was easy and she's super helpful.  The readings and papers are interesting and fun to write.,5.0,1.0,"Nov 11th, 2013",874046
457,"She's great. She's a passionate writer and a wonderful mentor. I recommend Intro to Fiction and Nonfiction to anybody looking to learn to write, or to write ""more better."" I enjoyed a lot of freedom of expression in her class. Kinda sucks that she makes you buy the relatively expensive textbook that she wrote, but whatever, no prof is perfect.",5.0,4.0,"Jul 11th, 2012",874046
458,"Not very understanding. Strict, hard grader (harder than should be for night school)",1.0,2.0,"Aug 10th, 2006",874046
459,"Class taken at Georgetown. Very quiet and caring prof. Do the homework fully and participate and you'll do fine. If you are genuinely interested in philosophy and ancient texts take the class, but it's not worth the time if you aren't. Meet with him about the research paper before you start prospectus and he'll offer a unique avenue for research.",3.0,4.0,"Apr 29th, 2020",1529247
460,"Dean Celenza's class was interesting but not extremely engaging. You will have the opportunity of a lifetime to look at old texts, but you will also have to be on top of a heavy workload and participation. I would mainly recommend this class to people who have extensive background knowledge about medieval Christianity.",4.0,3.0,"Dec 18th, 2019",1529247
461,"Class taken at Georgetown. Very quiet and caring prof. Do the homework fully and participate and you'll do fine. If you are genuinely interested in philosophy and ancient texts take the class, but it's not worth the time if you aren't. Meet with him about the research paper before you start prospectus and he'll offer a unique avenue for research.",,,,1529247
462,I found the course not difficult and Cervone very affable. She even moved a paper deadline back a week when we asked her and she allowed people to retake parts the exam they missed. The lectures can get boring or repetitive but overall nice professor nice class.,4.0,2.0,"May 8th, 2018",1690955
463,This class was the worst experience. Everyone around me would agree. People are doodling in their notebooks because her lectures end up no where. She lectures from her head and it starts making no sense after 30 minutes in. It is truly a grueling class to sit through. Her lectures are not helpful and everyone ended up failing the tests.,1.0,5.0,"Nov 19th, 2016",1690955
464,"This class was ridiculous. She would go on and on, it's mind numbing. Unless you wanna feel every single minute of her 1.15 hour class, don't take it. No visual material, all from her head... more then half the class almost failed her midterm. The reading--a joke because she hops from topic to topic. I'd avoid her if possible. Discussion mandatory.",1.5,4.0,"Nov 14th, 2015",1690955
465,"He is really smart and funny and lectures much better than the older professor. I don't know why he didn't teach more since his notes made the material more accessible than the primary readings. For our sections, he assigned 25+ pages of homework each night. I had time to read but it was definitely hard.",5.0,3.0,"Dec 14th, 2017",2321795
466,Excellent professor. Very motivating Great videos for the online classes,5.0,5.0,"Oct 15th, 2019",2409415
467,Excellent professor. Very motivating Great videos for the online classes,4.0,5.0,"Oct 12th, 2019",2409415
468,The homework is very difficult assigned reading is far more than the video overviews Prof need to add way more videos to explain the subject and the scope of the reading,4.0,3.0,"Mar 22nd, 2019",2409415
469,"I liked the course structure and Mr. Chambers was quick to reply to questions. Class ramps up in difficulty too, so plan to increase your effort starting in mod4. Final was much more difficult than the prior 7 modules. Seems to be the norm at JHU as surveys are in mod7, and profs want a strong rating. Overall, I thought it was a good course.",3.0,4.0,"Mar 19th, 2019",2409415
470,"I did not enjoy Professor Chambers. He is not a bad guy. He is very thin skinned and did not like dissension. I think many students do well with him, so this isn't a warning to avoid him. He is very picky on homework. The exam is a bear.",,,,2409415
471,"Dr Chavez is a great professor and explains the material very thoroughly. He definitely expects you to remember your organic synthesis reactions, so have your organic chem book accessible! His powerpoints are great, but you'll definitely still need to read the chapters. He's a tough grader, so make sure you pay attention to every detail.",5.0,4.0,"Jul 31st, 2020",2477523
472,"Dr Chavez is a great professor and explains the material very thoroughly. He definitely expects you to remember your organic synthesis reactions, so have your organic chem book accessible! His powerpoints are great, but you'll definitely still need to read the chapters. He's a tough grader, so make sure you pay attention to every detail.",5.0,4.0,"Dec 21st, 2019",2477523
473,"Dr Chavez delivers the materials comprehensively, and is well-prepared to teach his students. He approaches biochemistry with a background in organics, so it allows you to better understand reaction mechanisms, enzyme kinetics, and biochemical processes. I find the lectures to be lucid, and readily-absorbable.",,,,2477523
474,Learned something new,4.0,4.0,"Jan 22nd, 2018",2338513
475,"Politics of South Asia was literally the best class I have ever taken.  A lot of reading but so interesting.  Absolutely fantastic, amazing teacher.",5.0,3.0,"Apr 8th, 2014",1889925
