,Comments,Quality,Difficulty,Dates,TeacherID
394,Todd was very clear on what material was important for exams-spelled out verbally and highlighted in his lectures. Material and exams were easy. Lectures were moderately interesting but you can tell Todd is passionate about psychology. His lectures are focused around history and scientific literature. Good introduction to psychology. Go to class.,4.0,2.0,"May 8th, 2016",1011861
395,"He's not really the most accessible teacher. He basically never emails you back if you don't go through the TA first.   That said, his course material is so easy, the reading is pretty much optional, and the weekly homework is a joke. He talks about his kids a lot (in a good way, like little psychological projects).  Also he's really attractive.",3.0,2.0,"May 3rd, 2016",1011861
396,Hides behind computer screen and occasionally reads of a manuscript.  Mixes astronomical terms with very basic terminology in a roller-coaster ride. Barely interacts with  students. I should have saved my dollars.  ,3.0,3.0,"Oct 7th, 2014",1011861
397,Professor Todd was great to learn from.,5.0,1.0,"May 14th, 2013",1011861
398,.,4.5,4.0,"Aug 4th, 2011",1011861
399,"Harvard Summer School, Behaviorism and Behavior Modification.  Awesome professor.  (And highly attractive.)  Do not miss.",5.0,2.0,"Jul 30th, 2007",1011861
400,So Handsome!!!,3.0,5.0,"May 10th, 2011",771760
401,"Prof Fash is probably one of the nicest professors at Harvard. However, FC34 is superficial stuff: its thematic emphasis plays down both diachronic and synchronic cultural change, making Mesoamerica seem static. Sections don't allow time for students to discuss the material, either. Graduates and concentrators should steadfastly avoid FC34.",4.0,1.0,"Dec 5th, 2005",771760
402,Dr. Fatemi is truly a great professor! His lectures are awesome! You can't be in his class and not listen! He gets you really into the topic and gives you a great depth of topics and applications. Wonderful hours! Unforgettable and really impressive!!,5.0,4.0,"Dec 23rd, 2017",1728811
403,I left this class a better woman than I was before and understood why Harvard is the best University. The best word to describe him is charismatic. Expect to buy a few books (easy read). He will give an in depth lecture in class that is FAR from boring. You learn more than you originally signed up for. I HIGHLY recommend & wish I took it sooner.,5.0,1.0,"Nov 7th, 2017",1728811
404,Dr. Fatemi is a brilliant professor! I'd love to take more courses with him.  He brings a great wealth of knowledge with plenty of real life examples!   He is awesome!,4.5,4.0,"Apr 6th, 2016",1728811
405,"This class was strange.  did not follow syllabus, did not give clearly assigned readings, would read from slides, go off on tangents then race through the actual examinable material. seemed like the slides mailed to us after class had extra information added to it that was not lectured on in class and his point notes are fairly hard to understand. ",2.5,4.0,"Sep 1st, 2015",1728811
406,Only the best man in the world we really appreciate him because of knowledge and speech.  ,5.0,1.0,"Jan 18th, 2015",1728811
407,Only the best professor,5.0,1.0,"Jan 18th, 2015",1728811
408,He rocks! He is so good.He helps you experience psychology.I very much enjoyed his discussions and lectures.He is awesome!!,4.5,3.0,"Sep 12th, 2014",1728811
409,He is one of the best professors I have ever met. you get mesmerized when he speaks. Marvelous speaker who gives you deep knowledge! Take his classes!,3.5,4.0,"Apr 5th, 2014",1728811
410,He is a wonderful professor! Really smart! I enjoyed his lectures and learned a lot.,3.5,4.0,"Feb 19th, 2014",1728811
411,Delusional in regards to his memory. Thinks he has superior memory but repeatedly quotes the book and other sources incorrectly. Really enjoys barging about his memory!,2.0,2.0,"Oct 31st, 2012",1728811
412,"Yells constantly, talks too fast in a non-linear manner. It is impossible to make sense of what she is talking about since she keeps jumping subjects and authors left/right, up/down, back/forward; her lectures are a complete mess.",1.0,4.0,"Jul 31st, 2014",321098
413,Good professor. She gets a little off track on occasion but makes very interesting points.,4.0,2.0,"Nov 9th, 2010",321098
414,"She is a WONDERFUL teacher. Taking her class right now, it is very interesting! She makes up her own course book that you buy. So, I put in a fake IBN # here. System would not post my comment w/out it.",5.0,3.0,"Sep 15th, 2010",321098
415,"awesome course. easy, easy, a. please take this... for a good gpa.",5.0,1.0,"Aug 9th, 2010",321098
416,"Great!  A bit didactic, with relatively little class participation, but extremely dynamic and well-read.  Enjoyed the class immensely.",5.0,3.0,"Dec 3rd, 2005",321098
417,"Prof. Feldman is great! Her methods are clear and she is interesting.  Mostly, she is well spoken and knows her stuff!",5.0,3.0,"Sep 14th, 2005",321098
418,"The lectures are long, dry and boring. A student doesn't know how to gauge their progress because of the poor teaching assistants trying to play ""Harvard Instructor"". Don't take this class if you care anything about your GPA.",2.0,4.0,"Aug 16th, 2005",321098
419,"She is focused on the nexus of individual liberty and the right of sub-groups to be accomodated in a liberal democractic society. Its a tough course, but well presented.",5.0,4.0,"Jul 6th, 2004",321098
420,Bad teaching,2.0,4.0,"Feb 5th, 2004",321098
421,nOT ORGANIZE.  sHE TRIES TO BE FUNNUY.  hER WORK IS UNCLEAR,2.0,4.0,"Dec 15th, 2003",321098
422,Brilliant world class lecturer.  ,5.0,1.0,"Mar 1st, 2015",176821
423,He's a great teacher.,5.0,1.0,"Jan 18th, 2007",176821
424,sucks,1.0,2.0,"Aug 20th, 2005",176821
425,His lectures are brilliant and emotion driven.  You bunch of Harvard cry babies are amazing!,3.0,3.0,"Aug 25th, 2004",176821
426,I used to climb up onto the balcony during his lectures and fall asleep. Best nap time ever.,2.0,3.0,"Jul 27th, 2004",176821
427,"dry, but clear",3.0,1.0,"May 20th, 2004",176821
428,"So boring, but so practical",2.5,4.0,"Apr 8th, 2004",176821
429,boring lectures wow really boring,1.0,3.0,"Mar 1st, 2004",176821
430,Great! nice to not have to endure communist propaganda for once.,5.0,1.0,"Feb 11th, 2004",176821
431,Feldstein is great! His lectures are balanced and fair-minded. The people who complain about him are whiny Harvard liberals.,5.0,1.0,"Dec 20th, 2003",176821
432,Great course from a distinguished economist.,4.5,2.0,"Nov 17th, 2003",176821
433,Lectures are BORING. Super inaccesible. Infrequent lectures. Real teachers in the class are the teaching fellows who are very good.,1.5,3.0,"Nov 3rd, 2003",176821
434,Too conservative!,1.0,1.0,"Jun 30th, 2003",176821
435,"No office hours, lectures are very infrequent and uninteresting. Lectures tend to reflect his personal biases on issues like Social Security, Medicare, the EU and so on, and in general have a Reaganomic tilt.",2.0,2.0,"Apr 23rd, 2003",176821
436,No Comments,5.0,2.0,"Apr 19th, 2003",176821
437,So boring and one-sided.,3.0,3.0,"Apr 17th, 2003",176821
438,No Comments,2.5,1.0,"Apr 12th, 2003",176821
439,"Boring, presents data from 1996, isn't aware of what is going on in section, doesn't have office hours, teaches conservative propaganda.",1.5,2.0,"Apr 6th, 2003",176821
440,No Comments,2.0,2.0,"Mar 31st, 2003",176821
441,"Very great professor, he is fun to watch in a lecture and he keeps you very well entertained.",4.5,2.0,"Aug 30th, 2010",1335839
442,He is very inspirational.  He himself I think carries part of history of psychology.  He also is very easy to understand and to talk with.  He also is enthusiastic when he answers students' questions and gives very helpful guides.  I think he is very well experienced in teaching as well as enjoys exploring even more than he already knows.,5.0,1.0,"Mar 9th, 2012",719829
443,Lots of meandering into seemingly irrelevant tangents.,3.0,1.0,"Feb 27th, 2012",719829
444,"The first class I took @ Harvard and I was contented. This Professor is good natured, honest, humble and compassionate. Father like, very approachable, and a good model. He has influenced me to pursue a master's degree in Psychology. Influenced me to change my perspective, interpretation and attitude in life into a brighter perspective. Thank you S",4.5,3.0,"Jan 14th, 2011",719829
445,He's really funny and not boring at all during lecture. He tries to keep things interesting. Homework was maybe once a week for a few minutes only and two two page papers. Super easy. Tests are not confusing,4.5,2.0,"Apr 18th, 2010",719829
446,"Possibly the best professor I've ever had... and I've taken many undergraduate and graduate courses (now have PhD and 2 Masters degrees). Very clear, organized and well prepared.",5.0,4.0,"Nov 19th, 2008",719829
447,He is great and very helpful. The lectures were very interesting,4.5,2.0,"Oct 22nd, 2008",719829
448,"Prof. Fernald is an AWESOME professor!  He teaches on a conceptual level, and I have left the class with a deep appreciation for psychology.  Go to his lectures -- they are very enjoyable!  Easy class to get an ""A"", too.",4.5,2.0,"May 31st, 2007",719829
449,"sweet man, due for retirement. syllabus and actual course plan barely match. difficult to prepare for lectures.",1.5,2.0,"Jun 6th, 2006",719829
450,"Dr. Fernald taught the first psychology course that I ever took. (i had him for summer school,after my junior year (hs) in 2004). He really helped me understand the principles of behavior mod. All readings for the class were pertinent. Fernald was more than willing to discuss difficult concepts. But above all, he instilled a passion in me for psych",5.0,4.0,"Nov 22nd, 2005",719829
451,Super funny,5.0,2.0,"Jul 12th, 2019",334471
452,"A fantastic professor with a passion for psychology that is infectious, Dr. Fersch is one of those rare professors which it is a positive treat to study under. His lectures are very funny and impossible to sleep through, and I would take a course where he simply read the phone book. He's that good.",5.0,4.0,"Aug 15th, 2018",334471
453,"fun, witty, straightforward, tough tests though",5.0,4.0,"Mar 29th, 2017",334471
454,"Dr. Fersch is a brilliant man & his classes are interesting - the things I've learned have truly stayed with me.  He is looking for you to prove that you comprehend the material, can back it up with specific examples from the assigned readings/lectures, and that you have opinions. He is more focused on teaching than grading - as it should be. A+",3.5,2.0,"Dec 22nd, 2015",334471
455,"He was a really great professor and what he taught was very interesting, but useless when asking him about the grade I received. He would shoo you away and literally would cover his ears to avoid any questions about how he marks the work. Great lectures, very interesting topic, very enthusiastic - not helpful when it comes to asking about grades.",3.0,4.0,"Nov 5th, 2010",334471
456,My favorite Prof at Harvard!,5.0,2.0,"May 16th, 2008",334471
457,"While it seemed like his information was clear, and I took masterful notes, his grading, particularly on the final, was unhelpful.  He declined response when I tried to contact him and find out what went wrong.  While the content was good, don't count on having the grade make sense in the end.  His tests come largely from lecture.",3.5,1.0,"Feb 15th, 2008",334471
458,"Spring 03... Enjoyed it so much that I took his Law n Ethics class the following semester.  I recommend you take his class because this guy is hilarious!  There are not many professors that can keep me wide awake during class.  This guy does that and then some.  Easiness: 4 because the amount of time i spent studying, I expected to a higher return.  Helpfulness:  4 because he isnt available for office hrs unless you count the 5 min he's available before class.",4.5,2.0,"Oct 21st, 2005",334471
459,he is the best,5.0,1.0,"Oct 2nd, 2005",334471
460,"He is THE king of teachers! Truly, the best and most interesting teacher at Harvard.  Zanny like a genius! Fun, informative, and brilliant!",5.0,1.0,"Sep 14th, 2005",334471
461,"HOT! so fun to listen to, a little zany (in a good way)",5.0,1.0,"Aug 24th, 2004",334471
462,"Professor Fescher is a brilliant man with lots of interest ideas.  He made you laugh in every class.  He is the most direct professors I had at Harvard.  There is a lot of reading but the exam are basic on the reading, the video, and his lecture.",4.5,2.0,"Feb 5th, 2004",334471
463,Terrible Prof. I was surprised by her lack of knowledge of the subject she taught. Her tests do not reflect what was taught in class.,1.0,3.0,"Apr 8th, 2010",1165893
464,No Comments,4.5,2.0,"Dec 15th, 2009",1165893
465,All time favorite!,5.0,3.0,"Apr 16th, 2017",166265
466,No Comments,3.0,4.0,"Jan 18th, 2007",166265
467,Inspiring lecturer.,5.0,3.0,"Oct 16th, 2006",166265
468,The single best Professor I had while an undergraduate. His courses completely changed my approach to literature and continue to influence the way I think 3 years after graduating. A great professor and a fabulous human being.,5.0,3.0,"Feb 16th, 2006",166265
469,Rather brilliant.,5.0,4.0,"Jan 26th, 2006",166265
470,No Comments,4.5,4.0,"Sep 1st, 2005",166265
471,"One of the best lecturers I've had. Wow, what a stream of eloquence.",4.0,4.0,"Aug 30th, 2005",166265
472,"Not always scintillating, but still pretty interesting, and probably the nicest professor I've ever had--he tried to get me out of a required class and still asks me how I'm doing and remembers my name, two years after I took his class.",3.0,2.0,"May 14th, 2005",166265
473,No Comments,1.0,2.0,"May 6th, 2005",166265
474,A great teacher with great insights - it is a pleasure to be in his class,4.5,4.0,"Jan 14th, 2005",166265
475,"Sweet, smart, and genuinely interested in his students.",4.0,3.0,"Oct 20th, 2003",166265
476,Do not work with this man.  You will regret it.,2.0,3.0,"Jul 19th, 2003",166265
477,No Comments,2.0,2.0,"Jun 5th, 2003",166265
478,"a robot, a talking head, keeps his lectures in the refrigerator",1.5,2.0,"May 1st, 2003",166265
479,One of the best lecturers I had at Harvard.  His insights are fascinating.,4.0,3.0,"Apr 17th, 2003",166265
480,Very intellectually exciting class.,5.0,4.0,"Apr 2nd, 2003",166265
481,No Comments,1.0,5.0,"Mar 14th, 2003",166265
482,"This guy can ramble on and on about his chosen area - subaltern studies. He got lucky by coining a term, ""hybrid identity,"" and has never shut up since. Extremelt longwinded and condescending, he is one of the worst professors out there. However, I have no comments to make on him as a scholar.",3.5,5.0,"Dec 4th, 2013",187525
483,Really terrible as a teacher; clearly completely uninterested in whether or not the students learn or he is communicating clearly to them. Sad that tenure protects such bad teaching.,1.0,3.0,"Nov 17th, 2008",187525
484,No Comments,1.0,5.0,"May 7th, 2007",187525
485,No Comments,1.0,5.0,"Mar 23rd, 2006",187525
486,No Comments,1.5,5.0,"Apr 12th, 2003",187525
487,"Vague, arbitrary and will not tolerate any questions that even seem to suggest another viewpoint. ",1.0,3.0,"May 26th, 2015",1370577
488,"Comes across initially as easygoing, but you realize by the end of the first week he is not! He is kinder to the younger (especially female) students, and not so much to the mature aged male ones; So if you are a mature-aged male student with a career outside school, you would be best advised to avoid his class altogether!",1.5,2.0,"Jun 9th, 2010",1370577
489,"Tries to use the writing class to teach History. We were often left wondering whether we were in the wrong class! Seems to openly prefer certain students to others, and is thereby kinder those he prefers.",1.0,3.0,"Nov 24th, 2009",1370577
490,"Professor Flier is an incredibly inspiring and interesting person. His lectures are rich and deep. It was not the easiest class because there was a lot of reading, but every minute was really worth it. I learned so much in this class.",5.0,3.0,"Sep 21st, 2016",111064
491,Very interesting person,3.0,5.0,"Jun 4th, 2009",111064
492,The course material is interesting but not always clearly presented.  Overall a pretty good course.,3.5,3.0,"Aug 29th, 2006",111064
493,"If he does not like you, your grade will not be good. If he does like you, the chances of a good grade are considerably better. Here's a hint for success: if you're going to take his class, be a male.",1.0,5.0,"Jun 8th, 2006",111064
494,A discouraging experience,1.0,5.0,"Mar 8th, 2006",111064
495,Doesn't grade based on performance.,1.5,4.0,"Jul 28th, 2004",111064
496,"If you are female, stay away.  He hates you.",1.5,5.0,"Jul 21st, 2004",111064
497,No Comments,1.0,4.0,"Jul 12th, 2004",111064
498,"sadistic methods, stay away",2.5,3.0,"Mar 4th, 2003",111064
499,Terrible Prof. Her lectures were very uninformative and do not reflect what was on the test. She is not interested in her students and answers questions as if you were asking her for her social security number. Just asking for clarification on what you supposedly just taught!,1.0,4.0,"Apr 8th, 2010",205777
500,She needs more devotion to her teaching and research.,2.5,3.0,"Apr 23rd, 2008",205777
501,definitely wasn't a friend to me...hated her,1.0,5.0,"Jun 10th, 2005",205777
502,No Comments,3.0,3.0,"Nov 5th, 2003",205777
503,"Excellent, just like her last name, she is a great friend.",5.0,1.0,"Jun 26th, 2003",205777
504,"WORST teacher I have ever had, college or otherwise.  Totally ruined my favorite subject for me, to the point that I eventually graduated in History and Literature and dropped the sciences altogether.  Needs to learn how to lecture.",1.0,4.0,"May 6th, 2003",205777
505,The man!,5.0,4.0,"Feb 23rd, 2013",1799022
506,"Disregard some of the more foolish reviewers on here! Prof. Garber gives some of the best lectures at Harvard (er, or probably at other Ivy). Knows Shakespeare inside and out. Reads the world like a book. Only downside is you really need to pay attention and be willing to, like, learn new words and stuff, otherwise you'll miss a lot.",5.0,4.0,"Dec 7th, 2018",144541
507,Nothing else to say about the professor.,5.0,3.0,"Dec 25th, 2017",144541
508,"Harvard assigned her Great Political Speeches to profit from the speechwriters market, but the course is a complete farce. She will always try to talk about Shakespeare when she feels insecure due to her ignorance about politics. Extremely old and lazy, never grades paper nor exam. The syllabus is a draft and she makes you buy books you wont use.",2.0,2.0,"Aug 19th, 2016",144541
509,"I made a limerick for this class. It goes as follows:  Through college ranks we have risen,  To a class where no lecture was given,  So we begged Dr. Klug,  To teach Chem in the nude,  But he only answered with, ""Metacognition.""",1.0,4.0,"Jul 28th, 2016",144541
510,"Professor Garber was an excellent teacher who knew the material and knew how to guide a discussion. I learned more from her class than any other class. She wasn't overly friendly, but she was never rude or mean. I found her class very engaging.",3.5,4.0,"Aug 2nd, 2012",144541
511,She has a lot of frustration and she took it out on my grade. I did everything she asked and still did poorly. She is a mean mean person.,1.0,5.0,"Jul 12th, 2010",144541
512,"I like this prof. Interesting, combines humor with academic material, covers things well. TAs seem almost bothered by having to be TAs tho, like it's beneath them; they do seem overwhelmed tho so maybe just stressed.",4.0,3.0,"Mar 23rd, 2010",144541
513,Fabolously brilliant! overwhelming literature for the kinddle minded! brilliant!,4.0,2.0,"Apr 21st, 2008",144541
514,"Compelling and thought-provoking, traditional lecture format.  Clearly in command of the subject matter.  Sometimes makes spurious connections. A moat separates her from direct student contact.  Kind of harsh to her TAs.  Not warm & fuzzy.  A ""rock star"" in her field but not very approachable.  Have your manager contact her's.",4.0,5.0,"Sep 18th, 2007",144541
515,"Brilliant student of Shakespeare.  An excellent lecturer on Shakespeare.  Not such a great Shakespearean teacher.  I found that if you did not have a great amount of prior knowledge and study of Shakespeare's writings, then you would be seriously deficient.  I learned interesting things, but the testing was atrociously hard!",3.0,5.0,"Jun 7th, 2007",144541
516,No Comments,3.5,2.0,"Feb 5th, 2007",144541
517,"yeah, metaphors and similes and lots of literary devices. Step off.",3.5,3.0,"Feb 5th, 2007",144541
518,No Comments,5.0,3.0,"Jan 7th, 2006",144541
519,No Comments,2.0,3.0,"Jan 2nd, 2006",144541
520,She was a fabulous teacher when I was at Harvard - one of the best teachers I had.,4.5,3.0,"Sep 29th, 2005",144541
521,"This woman thinks her ego is interesting. Freud tells us to go with the unconscious. Who would you bet on? Her classes are turgid- she treats people as if they were her mirrors (makes you feel small in class if you speak up, as if you were the mirror in her makeup case). Avoid this boring Skeletor creature at all costs.",1.5,1.0,"Jul 18th, 2005",144541
522,power crazed,1.0,1.0,"Mar 31st, 2005",144541
523,No Comments,1.0,5.0,"Dec 13th, 2004",144541
524,INCREDIBLE. The best class I have taken at Harvard yet. She is amazing. Grab any chance you have to take a class with her.,4.0,2.0,"Jun 8th, 2004",144541
525,"Loved the course.  Next to French Ea, favorite undergrad course",4.0,2.0,"Feb 10th, 2004",144541
526,This was one of my favorites classes this semester. Women's studies is by far the most interesting subject that this great school has to offer. What ever you do take this class!,5.0,1.0,"Apr 16th, 2013",888782
527,"Garfinkle, funny name, funny professor.Don't know why a Jewish yenta would want to be a professor and Ph.D. in Women's Studies- maybe for the ladies?Just look at him...I can't figure it out!Class consists of showing up a few time a semester and our homework consists of ""studying"" our girlfriends...whatever that means!Since its Harvard...I got an A+",2.0,1.0,"Sep 8th, 2006",888782
528,Terrible Prof. Uninformative lectures. Acted like he didn't even want to be in class.,1.0,4.0,"Apr 8th, 2010",1191302
529,Not very respectful.,2.0,4.0,"Aug 20th, 2009",1191302
530,Hypocritical and rude.,1.0,1.0,"Aug 12th, 2009",1191302
531,Very concerned with himself,1.0,5.0,"Jul 29th, 2009",1191302
532,He is utterly useless as an instructor. Quite unclear and unruley. Extremely into hisself and not clear in what is required. Stay away as he is not a beneficial professor.,1.0,5.0,"Jul 28th, 2009",1191302
533,"He's passionate to say the least, but inspiring and in you work hard you reap the benefits.  If you're a slacker you'll hate him.  And you have to take some of his examples with a grain of salt.  Its a class it's not reality people!",3.0,5.0,"Jul 25th, 2009",1191302
534,Hard and stubborn.,2.0,5.0,"Jul 24th, 2009",1191302
535,He's awesome,3.5,5.0,"May 13th, 2010",187527
536,"He is enthusiastic and gives pretty good lectures, but can't seem to stop saying ""feel it in your bones"" and ""I don't understand your confusion."" Class is a breeze as you can basically work on everything with other people, and he gives a generous curve. Also, he may be a battlemage from ancient times.",3.0,2.0,"Jan 19th, 2008",187527
537,No Comments,1.0,2.0,"May 26th, 2006",187527
538,"A little incoherent at times, but  jolly good fun.",4.5,3.0,"Feb 5th, 2006",187527
539,No Comments,4.5,4.0,"Aug 27th, 2005",187527
540,"He's the best teacher ever. For the first semester he spent his nights in the Leverett dining hall, helping us with the problem sets, going to bed at 2am!!!",5.0,1.0,"Mar 21st, 2005",187527
541,Very good,5.0,3.0,"Sep 5th, 2004",187527
542,"Dedicated to students, but often unclear",4.0,4.0,"May 20th, 2004",187527
543,No Comments,1.0,5.0,"Nov 17th, 2003",187527
544,Very amusing,4.0,4.0,"Nov 13th, 2003",187527
545,No Comments,4.5,5.0,"Oct 20th, 2003",187527
546,No Comments,4.5,4.0,"Oct 19th, 2003",187527
547,No Comments,5.0,5.0,"Jun 30th, 2003",187527
548,Coolest guy in the world.  The class is so tough that you'll have to work with everyone else to turn in problem sets; it's the best way to get to know the upper-level physics people AND the faculty of the department AND eat AMAZING PHYSICS FOOD at once!,4.5,4.0,"Apr 19th, 2003",187527
549,No Comments,4.5,3.0,"Apr 12th, 2003",187527
550,Awesome lady,5.0,1.0,"Dec 17th, 2012",1783708
551,Professor Ghayad is a real gem. Hands down the best professor I've ever had in grad and undergrad school. Extremely knowledgeable about Economics and Finance. A star in his field. Very professional and presentable. He made economics so interesting! I would take his class again and again. He's also damnably handsome!!,5.0,4.0,"Aug 20th, 2018",2285633
552,"Oh Captain, my Captain! I'd follow this professor anywhere. Easy A because I enjoyed the the class. Cool guy. Very knowledgeable. Helped me get a great internship.",5.0,1.0,"May 3rd, 2015",2009335
553,"Seems approachable and his lectures are interesting but he'll act all cool and casual, say one thing and then expect something entirely else. Be creative? Be artistic? Just a nice guy facade. Watch your back.",3.0,4.0,"May 25th, 2019",1944373
554,Few times in your college experience will you have the opportunity to work with greatness. This is your opportunity to shine-be funny-be serious --accidentally learn a LOT and feel like there is NO WAY that you can like a class as much as his! There are 2 papers and 2 presentations-artistic inclinations are ENCOURAGED! :) <3 this class,5.0,2.0,"May 17th, 2019",1944373
555,"Professor Girguis is an AMAZING lecturer.  Super enthusiastic, crazy smart, and totally approachable.  HE's one of the best instructors I've had at Harvard.  Taking his class makes me wish I were an OEB major.  Seriously, not to be missed.  ",4.5,3.0,"Feb 14th, 2015",1944373
556,"Fantastic TF for a really tough class. She tends to all the students and makes sure no one feels left out; unless they insist on being illogical. An outstanding TF, one that Harvard is all about. ",5.0,4.0,"Jul 13th, 2015",1985545
557,"Very helpful. Gave me great feedback after my first exam and made sure I improved throughout the semester. The course is pretty tough, but she makes it a little less intimidating. I enjoyed lab. Very approachable, so if you need extra help, don't hesitate to ask. She will reach out regardless. ",4.5,3.0,"May 7th, 2015",1985545
558,"I agree with other student fellows. Ed is one of those guys that you either like or don't - nothing in between. He is arrogant, but knows what he is talking about. He knows the subject really well, so he has the right to be like this. If you don't like him, then don't take the class - there are plenty of other options available for you.",4.0,3.0,"Nov 22nd, 2011",221893
559,People either love him or hate him. I loved him.,4.0,4.0,"Apr 20th, 2010",221893
560,"Inspiring, way sarcastic (loved it), completely brilliant & HIGHLY demanding but my all-time favorite professor at Harvard.  Really cool guy to hang out with, too.  Go to his Ec1011a lunches and take him to your faculty dinner!",4.0,5.0,"Dec 14th, 2008",221893
561,"Arrogant, rude, condescending towards students",1.0,4.0,"Sep 22nd, 2007",221893
562,"extremely mean, scary, and not helpful at all; he doesnt care about students and he admits it! highly intellingent, totally insane, and quite funny on the other hand; i give him 1/5 in teaching (why dont you permit for 0s?) and 5/5 in everything else.",1.0,5.0,"Nov 28th, 2005",221893
563,the worst notes i ever saw.  makes harvard look a****ty place to do micro theory.,1.5,3.0,"Oct 25th, 2005",221893
564,"Disorganized, rude, and condescending.  His CUE ratings last year were only good because no one who disliked him was still going to class when the forms were handed out.",1.0,4.0,"Sep 13th, 2005",221893
565,No Comments,2.0,4.0,"Nov 28th, 2004",221893
566,Challenging and extremely inspiring. My favorite professor at college so far.,5.0,3.0,"Sep 2nd, 2004",221893
567,No Comments,1.5,3.0,"Aug 12th, 2004",221893
568,The man's just like the Devil. That's what makes him so cool.,3.5,3.0,"May 20th, 2004",221893
569,"impression from lecture: so scary and genius and hard. real life: real nice guy, quirky, really dorky, soda addict. don't think he doesn't have the time of day for you, he's not that scary at all.",2.0,5.0,"Jun 14th, 2003",221893
570,"He's one of the only people in the world who cares about what he does, but he really cares. He knows it backwards and forwards. He is didactic about what he considers philosophy, but if you want to know what the analytic tradition is, there is no one else you should go to. He's a wonderful man and an exceptional teacher.",4.0,3.0,"Oct 30th, 2014",69632
571,Smart and a good lecturer,4.0,3.0,"Jan 19th, 2008",69632
572,"Goldfarb is an excellent teacher, a clear thinker and writer, and is truly out to help undergrads.",5.0,4.0,"Aug 22nd, 2005",69632
573,Intellectually stimulating,4.5,3.0,"Feb 19th, 2003",69632
574,No Comments,5.0,1.0,"Feb 17th, 2003",69632
575,Dr. Goldman is an amazing instructor.  He packs so much useful information into each lesson guised in the form of casual and engaging conversation that you don't even realize how much you are learning.,5.0,3.0,"Jul 6th, 2011",1596670
576,,5.0,2.0,"Oct 29th, 2010",812854
577,She made Orgo 1 feel a lot easier than it was.,5.0,4.0,"Aug 13th, 2012",1510516
578,"Orgo is my life this summer and Melissa has made orgo 1 manageable.   You def need to put the time in, if you don't why are you taking orgo?  Funny, dry sense of humor and I have thoroughly enjoy per her class.  She is also very approachable and willing to help students.",5.0,3.0,"Jul 14th, 2012",1510516
579,She is a fantastic teacher.  Really clear and understanding.  Very helpful and funny.,5.0,4.0,"Jul 10th, 2012",1510516
580,He was a legend and made me rethink the English language.  He also is fluent in manatee.,4.0,1.0,"Mar 15th, 2011",220493
581,He is the best there is. my hat goes off to this may. I love him.,3.0,4.0,"Sep 22nd, 2007",220493
582,"Way overrated.  A good prof and helpful, but his lectures are sometimes unclear and more style and theatrics than substance.  Definitely not worth sitting on the floor of an overflowing lecture hall.  I've heard Marjorie Garber  is much better (though more demanding) if you need to fulfill your Shakespeare requirement.",2.5,3.0,"Jan 8th, 2007",220493
583,great teacher.. a bit odd but take him..you will learn from him.. do not be so lazy,4.0,2.0,"Dec 15th, 2006",220493
584,No Comments,1.0,1.0,"Apr 28th, 2006",220493
585,"couldnt have a better professor-- very learned, high and well deserved reputation, and very very kind",5.0,3.0,"Feb 2nd, 2006",220493
586,"Traffics in very interesting historical conjecture and trivia; all well and good, but it comes at the expense of content",2.0,2.0,"Dec 1st, 2003",220493
587,Like anyone cares about what he did a dozen years ago.  Lets move on.,3.0,4.0,"Oct 29th, 2003",220493
588,teaches new historicism like 20 yrs ago when it was new - it's like watching reruns of Beaver,2.5,1.0,"Oct 23rd, 2003",220493
589,The God of New-Historicism!,5.0,1.0,"Oct 13th, 2003",220493
590,Shes one of the few professors that makes it where Id rather be in class than getting Raising Canes. She doesnt waste our time and wont let us waste hers. Its not an easy pass but the class is interesting so I dont feel most of the work I do.,5.0,4.0,"Jul 31st, 2021",558623
591,"Professor Grimm remains one of my favorites thus far at Harvard University. She makes lectures enjoyable and hilarious. I thoroughly enjoyed the reading selections as well. Her class is not an easy A, but you will notice the growth in your writing skills and will be prepared for future courses. She is an incredible professor!",5.0,4.0,"Jan 13th, 2021",558623
592,She is an exceptional instructor.,5.0,3.0,"Feb 11th, 2020",558623
593,Shes one of the few professors that makes it where Id rather be in class than getting Raising Canes. She doesnt waste our time and wont let us waste hers. Its not an easy pass but the class is interesting so I dont feel most of the work I do.,5.0,4.0,"Dec 22nd, 2019",558623
594,Professor Grimm was one of the best professors I have ever taken a course from. She challenges you to think outside the box but always loves hearing her student's thoughts. Grimm is hilarious and her lectures are insightful. If I could take more classes with her than I would. I would highly recommend her to anyone wanting to take a writing course.,5.0,4.0,"Aug 16th, 2019",558623
595,"She's everything others have described, and more! I feel fortunate for having had the opportunity to take her class. She's insightful, down to earth, authentic, and really knows how to challenge her students. She'll get the best out of you. All around, she's a fantastic lecturer with a wicked sense of humor and a genuine, sharp, critical mind.",5.0,4.0,"Aug 14th, 2019",558623
596,"Professor Grimm is an excellent instructor who truly wants all of her students to succeed. She's also funny, relatable, and always accessable via email. The course is intense, especially when taken in the 7 week summer session, and very time intensive. Pay close attention to the structure she provides at the beginning of the course.",5.0,5.0,"Jun 9th, 2018",558623
